id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01HZYFEWZH1M327Z8JK3KXEB1H,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.60915+01:00,3000,2024-06-09T13:27:06.60915+01:00,true,2024-06-09T13:30:52.873055+01:00,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.60915+01:00,0,2024-06-09T13:27:06.60915+01:00,true,2024-06-09T13:30:51.067107+01:00,swipeProfile,2024-06-09T13:27:06.60915+01:00,01HZYFEWMF500H0E48JVPR3XGW,2024-06-09T13:27:06.60915+01:00,true,2024-06-09T13:30:51.053945+01:00,true,2024-06-09T13:30:51.075922+01:00,,,01HZYFEWZFW4D2RHNGDXW91TF2,2024-06-09T13:27:06.60915+01:00
01HZYSXYK8VXPTDN4ZY63YPRW3,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:05.544566+01:00,3000,2024-06-09T16:30:05.544566+01:00,true,2024-06-09T16:31:50.785258+01:00,,,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:05.544566+01:00,0,2024-06-09T16:30:05.544566+01:00,true,2024-06-09T16:31:48.58998+01:00,swipeProfile,2024-06-09T16:30:05.544566+01:00,01HZYSXY258R5BKDBVSY6C54RS,2024-06-09T16:30:05.544566+01:00,true,2024-06-09T16:31:48.575631+01:00,true,2024-06-09T16:31:48.603595+01:00,,,01HZYSXYK64V7W999W072XX2C3,2024-06-09T16:30:05.544566+01:00
01HZH1NMF7VH5AQRJGT6G3XHMS,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.591357+01:00,3000,2024-06-04T08:15:59.591357+01:00,true,2024-06-04T08:30:12.385237+01:00,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.591357+01:00,0,2024-06-04T08:15:59.591357+01:00,true,2024-06-04T08:30:09.879961+01:00,swipeProfile,2024-06-04T08:15:59.591357+01:00,01HZH1NMAHZ1W7XP7K9Q9W2VPZ,2024-06-04T08:15:59.591357+01:00,true,2024-06-04T08:30:09.874465+01:00,true,2024-06-04T08:30:09.885042+01:00,,,01HZH1NMF5RK0GZX48NQN9AB4C,2024-06-04T08:15:59.591357+01:00
01HZSFMJNXQKDRKMV1B84P8QX3,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:00.50911+01:00,3000,2024-06-07T14:54:00.50911+01:00,false,2024-06-07T14:54:00.50911+01:00,,,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:00.50911+01:00,0,2024-06-07T14:54:00.50911+01:00,,,swipeProfile,2024-06-07T14:54:00.50911+01:00,01HZSFMJBDE45G5E2SEWRPE52H,2024-06-07T14:54:00.50911+01:00,false,2024-06-07T14:54:00.50911+01:00,,,,,01HZSFMJNVSQZPM18FVDTQXPAC,2024-06-07T14:54:00.50911+01:00
01HZSFXJHYMT08P73N4YM35HS7,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:55.294731+01:00,3000,2024-06-07T14:58:55.294731+01:00,false,2024-06-07T14:58:55.294731+01:00,,,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:55.294731+01:00,0,2024-06-07T14:58:55.294731+01:00,,,swipeProfile,2024-06-07T14:58:55.294731+01:00,01HZSFXJ4XS29P5SCDE87P5XD2,2024-06-07T14:58:55.294731+01:00,false,2024-06-07T14:58:55.294731+01:00,,,,,01HZSFXJHX72MMSWBM4RVCPS9B,2024-06-07T14:58:55.294731+01:00
01HZN350Z9974H7HCT50WWK7BT,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:58:50.217215+01:00,3000,2024-06-05T21:58:50.217215+01:00,false,2024-06-05T21:58:50.217215+01:00,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:58:50.217215+01:00,0,2024-06-05T21:58:50.217215+01:00,,,swipeProfile,2024-06-05T21:58:50.217215+01:00,01HZN350N7T8PXR78AV5Y992MA,2024-06-05T21:58:50.217215+01:00,false,2024-06-05T21:58:50.217215+01:00,,,,,01HZN350Z7WGXXPD8N2RF1QF2R,2024-06-05T21:58:50.217215+01:00
01HZSJTMZJWSW52QZ99KNVRQZT,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:49:45.20256+01:00,3000,2024-06-07T15:49:45.20256+01:00,true,2024-06-07T15:54:39.460957+01:00,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:49:45.20256+01:00,0,2024-06-07T15:49:45.20256+01:00,true,2024-06-07T15:52:36.826887+01:00,swipeProfile,2024-06-07T15:49:45.20256+01:00,01HZSJTMCN5Q982YQP0EXEV2Y2,2024-06-07T15:49:45.20256+01:00,true,2024-06-07T15:52:36.805904+01:00,true,2024-06-07T15:52:36.84411+01:00,,,01HZSJTMZGZYV02N6277RDJKYV,2024-06-07T15:49:45.20256+01:00
01J01EHYG1ER4VCMRKCPWPJQXG,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:01.185462+01:00,3000,2024-06-10T17:09:01.185462+01:00,false,2024-06-10T17:09:01.185462+01:00,,,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:01.185462+01:00,0,2024-06-10T17:09:01.185462+01:00,,,swipeProfile,2024-06-10T17:09:01.185462+01:00,01J01EHY62ZZ0HW4S1NA96SP5E,2024-06-10T17:09:01.185462+01:00,false,2024-06-10T17:09:01.185462+01:00,,,,,01J01EHYG03DJ4M4ERYTNZ6HEN,2024-06-10T17:09:01.185462+01:00
01HZMYB1HZTAYXWH223ST0VQE7,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.543883+01:00,3000,2024-06-05T20:34:44.543883+01:00,true,2024-06-05T20:51:27.660213+01:00,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.543883+01:00,0,2024-06-05T20:34:44.543883+01:00,true,2024-06-05T20:51:24.799715+01:00,swipeProfile,2024-06-05T20:34:44.543883+01:00,01HZMYB1EFZNWWT6C1EEMBHEBE,2024-06-05T20:34:44.543883+01:00,true,2024-06-05T20:51:24.791842+01:00,true,2024-06-05T20:51:24.80608+01:00,,,01HZMYB1HYVHRA46R561BBH5XT,2024-06-05T20:34:44.543883+01:00
01HZN00GR92FRK3SRAPN54S8B2,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.809495+01:00,3000,2024-06-05T21:03:56.809495+01:00,true,2024-06-05T21:04:10.295944+01:00,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.809495+01:00,1,2024-06-05T21:03:56.809495+01:00,true,2024-06-05T21:04:00.666602+01:00,pickCharacterTraits,2024-06-05T21:03:56.809495+01:00,01HZN00GP3034QZMCNJZR699G6,2024-06-05T21:03:56.809495+01:00,true,2024-06-05T21:04:00.657382+01:00,true,2024-06-05T21:04:00.673688+01:00,,,01HZN00GR59HSW69M2CD8EGWY1,2024-06-05T21:03:56.809495+01:00
01HZSH662BKWS13FM7K9CQ506R,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.995719+01:00,3000,2024-06-07T15:21:05.995719+01:00,true,2024-06-07T15:31:49.12505+01:00,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.995719+01:00,0,2024-06-07T15:21:05.995719+01:00,true,2024-06-07T15:31:47.608832+01:00,swipeProfile,2024-06-07T15:21:05.995719+01:00,01HZSH65E4J535SP7FHY3C5SQ2,2024-06-07T15:21:05.995719+01:00,true,2024-06-07T15:31:47.591768+01:00,true,2024-06-07T15:31:47.623526+01:00,,,01HZSH662A6KMMGSC4DCGEPQXT,2024-06-07T15:21:05.995719+01:00
01HZHCNF48D48W96RJVPGSHQDB,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.456373+01:00,3000,2024-06-04T11:28:08.456373+01:00,false,2024-06-04T11:28:08.456373+01:00,,,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.456373+01:00,0,2024-06-04T11:28:08.456373+01:00,,,endSurveyRecommendationSystem,2024-06-04T11:28:08.456373+01:00,01HZHCNEV60Z2WTTBVXX8ZSCTC,2024-06-04T11:28:08.456373+01:00,false,2024-06-04T11:28:08.456373+01:00,,,,,01HZHCNF465ACZYRHK3KTR5V0J,2024-06-04T11:28:08.456373+01:00
01HZHD2T38SSRCFB10YKJ86KQZ,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.672034+01:00,3000,2024-06-04T11:35:25.672034+01:00,true,2024-06-04T11:35:31.454403+01:00,,,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.672034+01:00,0,2024-06-04T11:35:25.672034+01:00,true,2024-06-04T11:35:26.789364+01:00,explanation,2024-06-04T11:35:25.672034+01:00,01HZHD2T1V562V8WJ3AP23D6DB,2024-06-04T11:35:25.672034+01:00,true,2024-06-04T11:35:26.785001+01:00,true,2024-06-04T11:35:26.793122+01:00,,,01HZHD2T34R7049WBJNR8645JE,2024-06-04T11:35:25.672034+01:00
01HZSDZZRGBCN08K0XRRFJ7W26,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:17.200661+01:00,3000,2024-06-07T14:25:17.200661+01:00,false,2024-06-07T14:25:17.200661+01:00,,,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:17.200661+01:00,0,2024-06-07T14:25:17.200661+01:00,,,swipeProfile,2024-06-07T14:25:17.200661+01:00,01HZSDZZET965N45KVRWBGRP4C,2024-06-07T14:25:17.200661+01:00,false,2024-06-07T14:25:17.200661+01:00,,,,,01HZSDZZRF4VPB14DC53D7R6F3,2024-06-07T14:25:17.200661+01:00
01HZSGA55AJ4G6WTTNEDZQAX5F,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:05:47.562339+01:00,3000,2024-06-07T15:05:47.562339+01:00,false,2024-06-07T15:05:47.562339+01:00,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:05:47.562339+01:00,0,2024-06-07T15:05:47.562339+01:00,,,swipeProfile,2024-06-07T15:05:47.562339+01:00,01HZSGA4PK3XZQKTW8PHMS9ZH2,2024-06-07T15:05:47.562339+01:00,false,2024-06-07T15:05:47.562339+01:00,,,,,01HZSGA558VVXN36AT7GZ48DW6,2024-06-07T15:05:47.562339+01:00
01HZKWXE7E4P1XN6RDFSCE1A1T,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.7581+01:00,3000,2024-06-05T10:50:35.7581+01:00,false,2024-06-05T10:50:35.7581+01:00,,,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.7581+01:00,0,2024-06-05T10:50:35.7581+01:00,,,swipeProfile,2024-06-05T10:50:35.7581+01:00,01HZKWXE0XK8FSB78PG50R4TDZ,2024-06-05T10:50:35.7581+01:00,false,2024-06-05T10:50:35.7581+01:00,,,,,01HZKWXE7CNS062C1ERF6YBR3V,2024-06-05T10:50:35.7581+01:00
01HZSDZZMAD8VM6A9HJB9C2D9F,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:17.066195+01:00,3000,2024-06-07T14:25:17.066195+01:00,false,2024-06-07T14:25:17.066195+01:00,,,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:17.066195+01:00,0,2024-06-07T14:25:17.066195+01:00,,,swipeProfile,2024-06-07T14:25:17.066195+01:00,01HZSDZZE95KAY3NK5D44A68XM,2024-06-07T14:25:17.066195+01:00,false,2024-06-07T14:25:17.066195+01:00,,,,,01HZSDZZM9JQYTNNF2F7VD09E9,2024-06-07T14:25:17.066195+01:00
01HZSGTGJ5BDGW7KP3KKED678D,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:43.525789+01:00,3000,2024-06-07T15:14:43.525789+01:00,true,2024-06-07T15:16:52.278127+01:00,,,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:43.525789+01:00,0,2024-06-07T15:14:43.525789+01:00,true,2024-06-07T15:16:50.287977+01:00,swipeProfile,2024-06-07T15:14:43.525789+01:00,01HZSGTG1TBA8TDGBTHP883YSM,2024-06-07T15:14:43.525789+01:00,true,2024-06-07T15:16:50.272712+01:00,true,2024-06-07T15:16:50.301899+01:00,,,01HZSGTGJ3X3D6F25B6VSJ1CZZ,2024-06-07T15:14:43.525789+01:00
01HZYFBEANCSW1KBZ4HC8AXTXH,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.301579+01:00,3000,2024-06-09T13:25:13.301579+01:00,false,2024-06-09T13:25:13.301579+01:00,,,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.301579+01:00,0,2024-06-09T13:25:13.301579+01:00,,,swipeProfile,2024-06-09T13:25:13.301579+01:00,01HZYFBE1KR83G1269A5KHDPJC,2024-06-09T13:25:13.301579+01:00,false,2024-06-09T13:25:13.301579+01:00,,,,,01HZYFBEAMBZCKKGRKNNZ99KFK,2024-06-09T13:25:13.301579+01:00
01HZHCPGGPTQR8NA269WX11GJD,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.646354+01:00,3000,2024-06-04T11:28:42.646354+01:00,false,2024-06-04T11:28:42.646354+01:00,,,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.646354+01:00,0,2024-06-04T11:28:42.646354+01:00,,,swipeProfile,2024-06-04T11:28:42.646354+01:00,01HZHCPG9DQDN80JTRQMM2NE32,2024-06-04T11:28:42.646354+01:00,false,2024-06-04T11:28:42.646354+01:00,,,,,01HZHCPGGMQVZBHEMXY1N47F4K,2024-06-04T11:28:42.646354+01:00
01HZN00GYRMCWVME0Y475GBY95,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:57.016364+01:00,3000,2024-06-05T21:03:57.016364+01:00,false,2024-06-05T21:03:57.016364+01:00,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:57.016364+01:00,0,2024-06-05T21:03:57.016364+01:00,,,swipeProfile,2024-06-05T21:03:57.016364+01:00,01HZN00GQ6A83VX5PJD93BN9Y9,2024-06-05T21:03:57.016364+01:00,false,2024-06-05T21:03:57.016364+01:00,,,,,01HZN00GYQ73D326W3YEJ004TV,2024-06-05T21:03:57.016364+01:00
01HZSFXJ619R7CN16Q43C86YX7,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.913471+01:00,3000,2024-06-07T14:58:54.913471+01:00,true,2024-06-07T14:59:04.426932+01:00,,,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.913471+01:00,1,2024-06-07T14:58:54.913471+01:00,true,2024-06-07T14:58:58.164621+01:00,pickCharacterTraits,2024-06-07T14:58:54.913471+01:00,01HZSFXJ2GTBTB6W48J4TFANFC,2024-06-07T14:58:54.913471+01:00,true,2024-06-07T14:58:58.15198+01:00,true,2024-06-07T14:58:58.176256+01:00,,,01HZSFXJ5W16BBDTGXDVRCCDQD,2024-06-07T14:58:54.913471+01:00
01HZN350ZEB8A2XS439487VP3Y,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:58:50.222549+01:00,3000,2024-06-05T21:58:50.222549+01:00,false,2024-06-05T21:58:50.222549+01:00,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:58:50.222549+01:00,0,2024-06-05T21:58:50.222549+01:00,,,swipeProfile,2024-06-05T21:58:50.222549+01:00,01HZN350N83QVS89RW8H3EJS4S,2024-06-05T21:58:50.222549+01:00,false,2024-06-05T21:58:50.222549+01:00,,,,,01HZN350ZDHMS0YR0SHZV5K8Z7,2024-06-05T21:58:50.222549+01:00
01HZSH663M51QPM63FBP2ZEHKM,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:06.036985+01:00,3000,2024-06-07T15:21:06.036985+01:00,true,2024-06-07T15:31:55.621717+01:00,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:06.036985+01:00,0,2024-06-07T15:21:06.036985+01:00,true,2024-06-07T15:31:53.681282+01:00,swipeProfile,2024-06-07T15:21:06.036985+01:00,01HZSH65EG8TW35RW4JZKDS451,2024-06-07T15:21:06.036985+01:00,true,2024-06-07T15:31:53.662099+01:00,true,2024-06-07T15:31:53.697341+01:00,,,01HZSH663KVDPRX77WG2YBQK4W,2024-06-07T15:21:06.036985+01:00
01HZMYB1KWWP0T4C7CC3S7CR0Y,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.604823+01:00,3000,2024-06-05T20:34:44.604823+01:00,true,2024-06-05T20:51:58.909179+01:00,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.604823+01:00,0,2024-06-05T20:34:44.604823+01:00,true,2024-06-05T20:51:56.169594+01:00,swipeProfile,2024-06-05T20:34:44.604823+01:00,01HZMYB1EM1Z5ANT70C0NSHBA5,2024-06-05T20:34:44.604823+01:00,true,2024-06-05T20:51:56.160923+01:00,true,2024-06-05T20:51:56.178165+01:00,,,01HZMYB1KVBQ18P6WBJE7RESYH,2024-06-05T20:34:44.604823+01:00
01HZSCT5CG5TANMVXNYRMF7B3M,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.776241+01:00,3000,2024-06-07T14:04:37.776241+01:00,false,2024-06-07T14:04:37.776241+01:00,,,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.776241+01:00,0,2024-06-07T14:04:37.776241+01:00,,,swipeProfile,2024-06-07T14:04:37.776241+01:00,01HZSCT540MZ7HQRMF07ECMJP1,2024-06-07T14:04:37.776241+01:00,false,2024-06-07T14:04:37.776241+01:00,,,,,01HZSCT5CEGRRR3S9F98GJKCGA,2024-06-07T14:04:37.776241+01:00
01HZKWXE7Z4Z6FQBXMTVRG8ZBA,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.775267+01:00,3000,2024-06-05T10:50:35.775267+01:00,false,2024-06-05T10:50:35.775267+01:00,,,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.775267+01:00,0,2024-06-05T10:50:35.775267+01:00,,,swipeProfile,2024-06-05T10:50:35.775267+01:00,01HZKWXE0T97K6TDSNV41VWXP1,2024-06-05T10:50:35.775267+01:00,false,2024-06-05T10:50:35.775267+01:00,,,,,01HZKWXE7XAPXC5V49NHSW9NKT,2024-06-05T10:50:35.775267+01:00
01HZKWZEPQCDMRCYZ9QS4PD1PH,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.783306+01:00,3000,2024-06-05T10:51:41.783306+01:00,true,2024-06-05T10:57:06.980733+01:00,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.783306+01:00,0,2024-06-05T10:51:41.783306+01:00,true,2024-06-05T10:57:03.811959+01:00,swipeProfile,2024-06-05T10:51:41.783306+01:00,01HZKWZEJGTEVGRDPKY21YB7BY,2024-06-05T10:51:41.783306+01:00,true,2024-06-05T10:57:03.80555+01:00,true,2024-06-05T10:57:03.816712+01:00,,,01HZKWZEPNCD3BGS9EQ73QBKSF,2024-06-05T10:51:41.783306+01:00
01HZMQQYJWWTN7QBJ4J9BE4YTY,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.452465+01:00,3000,2024-06-05T18:39:27.452465+01:00,true,2024-06-05T19:20:42.118279+01:00,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.452465+01:00,0,2024-06-05T18:39:27.452465+01:00,true,2024-06-05T19:20:39.091199+01:00,swipeProfile,2024-06-05T18:39:27.452465+01:00,01HZMQQYFDMM2ZM0A6HVT6C1T7,2024-06-05T18:39:27.452465+01:00,true,2024-06-05T19:20:39.086096+01:00,true,2024-06-05T19:20:39.096166+01:00,,,01HZMQQYJVC37F04Z372ASD4AC,2024-06-05T18:39:27.452465+01:00
01HZSCT5BMBX1RA9K05JRQ41ES,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.748975+01:00,3000,2024-06-07T14:04:37.748975+01:00,false,2024-06-07T14:04:37.748975+01:00,,,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.748975+01:00,0,2024-06-07T14:04:37.748975+01:00,,,swipeProfile,2024-06-07T14:04:37.748975+01:00,01HZSCT53ZEC6EB849B4ZJF11G,2024-06-07T14:04:37.748975+01:00,false,2024-06-07T14:04:37.748975+01:00,,,,,01HZSCT5BKSS50FK9T3DJ1T8YJ,2024-06-07T14:04:37.748975+01:00
01HZFFZ8HC07X2WEYTZC7W28HJ,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.252405+01:00,3000,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:06.493823+01:00,,,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.252405+01:00,0,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:03.598673+01:00,swipeProfile,2024-06-03T17:47:26.252405+01:00,01HZFFZ8D2HB53PR3P37YM0SNJ,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:03.594079+01:00,true,2024-06-03T17:50:03.602501+01:00,,,01HZFFZ8HAGG0VTZPBAQPDWK1T,2024-06-03T17:47:26.252405+01:00
01HZMYB1GSPN7KXDG4P1MB1189,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.505383+01:00,3000,2024-06-05T20:34:44.505383+01:00,true,2024-06-05T20:50:56.432904+01:00,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.505383+01:00,0,2024-06-05T20:34:44.505383+01:00,true,2024-06-05T20:50:33.598621+01:00,swipeProfile,2024-06-05T20:34:44.505383+01:00,01HZMYB1E7GR40HC3F2C00R9V9,2024-06-05T20:34:44.505383+01:00,true,2024-06-05T20:50:33.591398+01:00,true,2024-06-05T20:50:33.604815+01:00,,,01HZMYB1GR904FFNKZC14DXMB2,2024-06-05T20:34:44.505383+01:00
01HZSGTGJG3FBHJJT3RWVCDC6K,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:43.536784+01:00,3000,2024-06-07T15:14:43.536784+01:00,true,2024-06-07T15:20:53.219343+01:00,batch ended,2024-06-07T15:20:53.209519+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:43.536784+01:00,0,2024-06-07T15:14:43.536784+01:00,true,2024-06-07T15:16:52.353209+01:00,swipeProfile,2024-06-07T15:14:43.536784+01:00,01HZSGTG1QD7BYA2W1JNCF9JTP,2024-06-07T15:14:43.536784+01:00,true,2024-06-07T15:16:52.338253+01:00,true,2024-06-07T15:16:52.36714+01:00,ended,2024-06-07T15:20:53.209519+01:00,01HZSGTGJF27YPR6E9T62VM4NA,2024-06-07T15:14:43.536784+01:00
01HZHCNEXGT95SAMFKGZQNJKZW,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.240031+01:00,3000,2024-06-04T11:28:08.240031+01:00,true,2024-06-04T11:35:04.164302+01:00,,,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.240031+01:00,0,2024-06-04T11:28:08.240031+01:00,true,2024-06-04T11:34:58.371671+01:00,swipeProfile,2024-06-04T11:28:08.240031+01:00,01HZHCNETRDYBCMJVQ7VBDAP2F,2024-06-04T11:28:08.240031+01:00,true,2024-06-04T11:34:58.366231+01:00,true,2024-06-04T11:34:58.378028+01:00,,,01HZHCNEXE65WE1QGN8F9QQDE2,2024-06-04T11:28:08.240031+01:00
01HZKWXE655FZ6Z9TDMP2GSQ3F,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.717554+01:00,3000,2024-06-05T10:50:35.717554+01:00,false,2024-06-05T10:50:35.717554+01:00,,,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.717554+01:00,0,2024-06-05T10:50:35.717554+01:00,,,swipeProfile,2024-06-05T10:50:35.717554+01:00,01HZKWXE0SRE9P42BR3RWS4JSJ,2024-06-05T10:50:35.717554+01:00,false,2024-06-05T10:50:35.717554+01:00,,,,,01HZKWXE64K33PFQ944ETZX8F8,2024-06-05T10:50:35.717554+01:00
01HZYFEWVFNEW8DY3WW93EAASY,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.47941+01:00,3000,2024-06-09T13:27:06.47941+01:00,true,2024-06-09T13:30:01.089051+01:00,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.47941+01:00,0,2024-06-09T13:27:06.47941+01:00,true,2024-06-09T13:29:55.820056+01:00,swipeProfile,2024-06-09T13:27:06.47941+01:00,01HZYFEWKWDDXVAAS4FKDZKKCH,2024-06-09T13:27:06.47941+01:00,true,2024-06-09T13:29:55.806232+01:00,true,2024-06-09T13:29:55.833868+01:00,,,01HZYFEWVDQZRS66GCKBWS7BVH,2024-06-09T13:27:06.47941+01:00
01HZKWXE1TE6WAVPRZDD0DN3SV,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.57899+01:00,3000,2024-06-05T10:50:35.57899+01:00,true,2024-06-05T10:51:27.775312+01:00,batch ended,2024-06-05T10:51:27.698622+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.57899+01:00,2,2024-06-05T10:50:35.57899+01:00,true,2024-06-05T10:50:45.673031+01:00,chooseCharacter,2024-06-05T10:50:35.57899+01:00,01HZKWXE07FSN67NDJA6T0BXEG,2024-06-05T10:50:35.57899+01:00,true,2024-06-05T10:50:45.665882+01:00,true,2024-06-05T10:50:45.681341+01:00,ended,2024-06-05T10:51:27.698622+01:00,01HZKWXE1QZYH3RT9F6ZCZKACX,2024-06-05T10:50:35.57899+01:00
01HZMQQYGRJ5TPTYDHH5X4Q9EH,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.384053+01:00,3000,2024-06-05T18:39:27.384053+01:00,true,2024-06-05T19:11:09.567162+01:00,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.384053+01:00,2,2024-06-05T18:39:27.384053+01:00,true,2024-06-05T19:02:26.515415+01:00,chooseCharacter,2024-06-05T18:39:27.384053+01:00,01HZMQQYF27219VC1ZYD1C1A31,2024-06-05T18:39:27.384053+01:00,true,2024-06-05T19:02:26.508493+01:00,true,2024-06-05T19:02:26.523915+01:00,,,01HZMQQYGNE9SQ3HXCNMZVN66T,2024-06-05T18:39:27.384053+01:00
01HZN00GTGK334223YNMX9T1GF,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.880059+01:00,3000,2024-06-05T21:03:56.880059+01:00,true,2024-06-05T21:35:26.912518+01:00,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.880059+01:00,0,2024-06-05T21:03:56.880059+01:00,true,2024-06-05T21:35:20.495191+01:00,swipeProfile,2024-06-05T21:03:56.880059+01:00,01HZN00GPHJJSRQCJW0HE3Q6VF,2024-06-05T21:03:56.880059+01:00,true,2024-06-05T21:35:20.478861+01:00,true,2024-06-05T21:35:20.50603+01:00,,,01HZN00GTECRVXGZKDA7W6S0RZ,2024-06-05T21:03:56.880059+01:00
