id,activeOnDatingApps,activeOnDatingAppsLastChangedAt,additionalComments,additionalCommentsLastChangedAt,appsUsed,appsUsedLastChangedAt,attribute-Age,attribute-AgeLastChangedAt,attribute-Appearance,attribute-AppearanceLastChangedAt,attribute-Beard,attribute-BeardLastChangedAt,attribute-Clothes,attribute-ClothesLastChangedAt,attribute-Facial Expression,attribute-Facial ExpressionLastChangedAt,attribute-Glasses,attribute-GlassesLastChangedAt,attribute-Hair,attribute-HairLastChangedAt,attribute-Hobbies,attribute-HobbiesLastChangedAt,attribute-Job,attribute-JobLastChangedAt,attribute-Pose,attribute-PoseLastChangedAt,batchID,batchIDLastChangedAt,chosenCharacterBeard,chosenCharacterBeardLastChangedAt,chosenCharacterGlasses,chosenCharacterGlassesLastChangedAt,chosenCharacterHair,chosenCharacterHairLastChangedAt,chosenCharacterHobby,chosenCharacterHobbyLastChangedAt,chosenCharacterInfluenceAge,chosenCharacterInfluenceAgeLastChangedAt,chosenCharacterInfluenceAppearance,chosenCharacterInfluenceAppearanceLastChangedAt,chosenCharacterInfluenceBeard,chosenCharacterInfluenceBeardLastChangedAt,chosenCharacterInfluenceClothes,chosenCharacterInfluenceClothesLastChangedAt,chosenCharacterInfluenceFacialExpression,chosenCharacterInfluenceFacialExpressionLastChangedAt,chosenCharacterInfluenceGlasses,chosenCharacterInfluenceGlassesLastChangedAt,chosenCharacterInfluenceHair,chosenCharacterInfluenceHairLastChangedAt,chosenCharacterInfluenceHobbies,chosenCharacterInfluenceHobbiesLastChangedAt,chosenCharacterInfluenceJob,chosenCharacterInfluenceJobLastChangedAt,chosenCharacterInfluencePose,chosenCharacterInfluencePoseLastChangedAt,chosenCharacterSimilar_age,chosenCharacterSimilar_ageLastChangedAt,chosenCharacterSimilar_appearance,chosenCharacterSimilar_appearanceLastChangedAt,chosenCharacterSimilar_beard,chosenCharacterSimilar_beardLastChangedAt,chosenCharacterSimilar_clothes,chosenCharacterSimilar_clothesLastChangedAt,chosenCharacterSimilar_glasses,chosenCharacterSimilar_glassesLastChangedAt,chosenCharacterSimilar_hair,chosenCharacterSimilar_hairLastChangedAt,chosenCharacterSimilar_hobbies,chosenCharacterSimilar_hobbiesLastChangedAt,chosenCharacterSimilar_job,chosenCharacterSimilar_jobLastChangedAt,chosenProfile,chosenProfileLastChangedAt,dislikedProfile,dislikedProfileLastChangedAt,factor-Age,factor-AgeLastChangedAt,factor-Appearance,factor-AppearanceLastChangedAt,factor-Dietary preferences,factor-Dietary preferencesLastChangedAt,factor-Education Level,factor-Education LevelLastChangedAt,factor-Ethnicity,factor-EthnicityLastChangedAt,factor-Height,factor-HeightLastChangedAt,factor-Hobbies,factor-HobbiesLastChangedAt,factor-Income level,factor-Income levelLastChangedAt,factor-Language spoken,factor-Language spokenLastChangedAt,factor-Mental Health,factor-Mental HealthLastChangedAt,factor-Nationality,factor-NationalityLastChangedAt,factor-Number of children,factor-Number of childrenLastChangedAt,factor-Pet ownership,factor-Pet ownershipLastChangedAt,factor-Physical Health,factor-Physical HealthLastChangedAt,factor-Political affiliation,factor-Political affiliationLastChangedAt,factor-Popularity on App,factor-Popularity on AppLastChangedAt,factor-Profession,factor-ProfessionLastChangedAt,factor-Race / Ethnicity,factor-Race / EthnicityLastChangedAt,factor-Relationship history,factor-Relationship historyLastChangedAt,factor-Social media activity,factor-Social media activityLastChangedAt,frequency,frequencyLastChangedAt,gameID,gameIDLastChangedAt,likedProfile,likedProfileLastChangedAt,ownProfileID,ownProfileIDLastChangedAt,playerID,playerIDLastChangedAt,recommend-Age,recommend-AgeLastChangedAt,recommend-Appearance,recommend-AppearanceLastChangedAt,recommend-Dietary preferences,recommend-Dietary preferencesLastChangedAt,recommend-Education Level,recommend-Education LevelLastChangedAt,recommend-Ethnicity,recommend-EthnicityLastChangedAt,recommend-Height,recommend-HeightLastChangedAt,recommend-Hobbies,recommend-HobbiesLastChangedAt,recommend-Income level,recommend-Income levelLastChangedAt,recommend-Language spoken,recommend-Language spokenLastChangedAt,recommend-Mental Health,recommend-Mental HealthLastChangedAt,recommend-Nationality,recommend-NationalityLastChangedAt,recommend-Number of children,recommend-Number of childrenLastChangedAt,recommend-Pet ownership,recommend-Pet ownershipLastChangedAt,recommend-Physical Health,recommend-Physical HealthLastChangedAt,recommend-Political affiliation,recommend-Political affiliationLastChangedAt,recommend-Popularity on App,recommend-Popularity on AppLastChangedAt,recommend-Profession,recommend-ProfessionLastChangedAt,recommend-Race / Ethnicity,recommend-Race / EthnicityLastChangedAt,recommend-Relationship history,recommend-Relationship historyLastChangedAt,recommend-Social media activity,recommend-Social media activityLastChangedAt,recommendationDiversity,recommendationDiversityLastChangedAt,recommendationQuality,recommendationQualityLastChangedAt,roundID,roundIDLastChangedAt,surveyAttributeAge,surveyAttributeAgeLastChangedAt,surveyAttributeAppearance,surveyAttributeAppearanceLastChangedAt,surveyAttributeBeard,surveyAttributeBeardLastChangedAt,surveyAttributeClothes,surveyAttributeClothesLastChangedAt,surveyAttributeFacialExpression,surveyAttributeFacialExpressionLastChangedAt,surveyAttributeGlasses,surveyAttributeGlassesLastChangedAt,surveyAttributeHair,surveyAttributeHairLastChangedAt,surveyAttributeHobbies,surveyAttributeHobbiesLastChangedAt,surveyAttributeJob,surveyAttributeJobLastChangedAt,surveyAttributePose,surveyAttributePoseLastChangedAt,surveySystemImprovement,surveySystemImprovementLastChangedAt,surveyVariety,surveyVarietyLastChangedAt,systemVariety,systemVarietyLastChangedAt
01HZN3BN3PQMJKA2MKRP2H7WBT,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:27.44691+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,2024-06-05T22:02:33.644733+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:27.44691+01:00,195,2024-06-05T22:02:33.643876+01:00,1,2024-06-05T22:02:27.4527+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:27.44691+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MMTSS4A789BRPV3JJD,2024-06-05T22:02:27.44691+01:00,,,,,,,,,,,,,,,,,,,,,better,2024-06-05T22:02:33.64087+01:00,tooLittle,2024-06-05T22:02:33.642217+01:00,,
01HZSK6W05ZQAP4PG6CQMK17B0,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:56:25.605079+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-07T15:58:08.005885+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:56:25.605079+01:00,85,2024-06-07T15:58:07.999478+01:00,1,2024-06-07T15:56:25.623019+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:56:25.605079+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTMDKCH8C182WWTS7GY9R,2024-06-07T15:56:25.605079+01:00,,,,,,,,,,,,,,,,,,,,,notSure,2024-06-07T15:58:13.751974+01:00,goodAmount,2024-06-07T15:58:13.760269+01:00,,
01HZYSKZ4QDV54Q1WRK2G0AYZV,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:24:38.423824+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,2024-06-09T16:24:40.384004+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:24:38.423824+01:00,159,2024-06-09T16:24:40.380465+01:00,1,2024-06-09T16:24:38.435674+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:24:38.423824+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSF0FTZWZE00G8ZZPAAHAG,2024-06-09T16:24:38.423824+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMT3N5N0P03YMKHS69JGAJF,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:20:48.181912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,2024-06-05T19:20:50.861974+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:20:48.181912+01:00,184,2024-06-05T19:20:50.861215+01:00,1,2024-06-05T19:20:48.186505+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:20:48.181912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYF9QS90WC64ARAQ85M7,2024-06-05T19:20:48.181912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN3BWVSCFWK2PXE0XX48YMB,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:35.385494+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,2024-06-05T22:02:37.090698+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:35.385494+01:00,123,2024-06-05T22:02:37.089357+01:00,1,2024-06-05T22:02:35.391743+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:35.385494+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MNGW6DP403EZG5AY45,2024-06-05T22:02:35.385494+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSQ68QHPXC7VR1YPRMF13S,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:26:24.023037+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2024-06-09T16:28:37.590093+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:26:24.023037+01:00,88,2024-06-09T16:28:37.585365+01:00,1,2024-06-09T16:26:24.034527+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:26:24.023037+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSF0HP4PNV7G9YDZTDT2GG,2024-06-09T16:26:24.023037+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSZAGPEFXGDDEFXR9XZZ85,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:50.51829+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,2024-06-09T16:30:52.328552+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:50.51829+01:00,78,2024-06-09T16:30:52.332546+01:00,1,2024-06-09T16:30:50.532371+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:30:50.51829+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXXZMA2NMSJ0TBVCA37JS,2024-06-09T16:30:50.51829+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT89QNPXAWD87HNKKQAD58,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:35:44.629401+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2024-06-09T16:35:46.348233+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:35:44.629401+01:00,4,2024-06-09T16:35:46.357799+01:00,1,2024-06-09T16:35:44.64531+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:35:44.629401+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT64E03J8EKBCTHJ46ENBN,2024-06-09T16:35:44.629401+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT8WSS448JX3VTXJW2F1VW,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:36:04.153271+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2024-06-09T16:36:05.681081+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:36:04.153271+01:00,80,2024-06-09T16:36:05.686535+01:00,1,2024-06-09T16:36:04.168513+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:36:04.153271+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT64EWCAQVJ56PTKWF3ZN5,2024-06-09T16:36:04.153271+01:00,,,,,,,,,,,,,,,,,,,,,notSure,2024-06-09T16:36:08.898639+01:00,notSure,2024-06-09T16:36:08.904463+01:00,,
01HZMXFFAQKQ70MRCMK181FJKX,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:19:41.143769+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2024-06-05T20:20:23.311636+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:19:41.143769+01:00,41,2024-06-05T20:20:23.311039+01:00,1,2024-06-05T20:19:41.149584+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:19:41.143769+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWMSD4AY78PY1ZBRWFR8E7,2024-06-05T20:19:41.143769+01:00,same,2024-06-05T20:20:23.306431+01:00,same,2024-06-05T20:20:23.309129+01:00,,,,,,,,,,,same,2024-06-05T20:20:23.308225+01:00,same,2024-06-05T20:20:23.309767+01:00,,,,,,,,
01HZSGCBHGK5QHKWA60XGTKTRB,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:06:59.632708+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,2024-06-07T15:07:01.193316+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:06:59.632708+01:00,188,2024-06-07T15:07:01.189549+01:00,1,2024-06-07T15:06:59.644146+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:06:59.632708+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGA4NGJH14YNSYQF86VCMC,2024-06-07T15:06:59.632708+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSHRVW9FRERYY8AF6CJA1EP,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:31:18.153739+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2024-06-07T15:31:28.234867+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:31:18.153739+01:00,109,2024-06-07T15:31:28.229538+01:00,1,2024-06-07T15:31:18.168834+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:31:18.153739+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65DK6G3DVA7N30FBPQK6,2024-06-07T15:31:18.153739+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJ2P88SR376NNG7MF8Z7DG,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:40.072239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,2024-06-07T15:36:44.137232+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:40.072239+01:00,252,2024-06-07T15:36:44.143346+01:00,1,2024-06-07T15:36:40.089606+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:36:40.072239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1Z2EWDVW8YQX3XJ1X5P7,2024-06-07T15:36:40.072239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMX2RHXH1V17KRR661VE3QE,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:12:44.605478+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,2024-06-05T20:12:51.492809+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:12:44.605478+01:00,130,2024-06-05T20:12:51.491614+01:00,1,2024-06-05T20:12:44.612763+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:12:44.605478+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWMSCHMDJBD3G998JRY5QG,2024-06-05T20:12:44.605478+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSETWF8ABE0PXYM7Z8H9A5N,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:39:58.56835+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2024-06-07T14:40:00.204367+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:39:58.56835+01:00,170,2024-06-07T14:40:00.206305+01:00,1,2024-06-07T14:39:58.574879+01:00,01HZSDZWSY6Z06AGZG8S7NR4YZ,2024-06-07T14:39:58.56835+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSDZZDCN6AZ8NTWR7E5FED7,2024-06-07T14:39:58.56835+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSMPB60Q4NSKGEYNNYP2T0N,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:22:21.248918+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2024-06-07T16:22:23.239036+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:22:21.248918+01:00,221,2024-06-07T16:22:23.231105+01:00,1,2024-06-07T16:22:21.270649+01:00,01HZSM3A6Z3TC1M6YMHBNRDBP2,2024-06-07T16:22:21.248918+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM3CCHV2SNKN6Q6VENBJAM,2024-06-07T16:22:21.248918+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT8V75GSFEHPV5JRACDWYP,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:36:02.533274+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2024-06-09T16:36:04.08657+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:36:02.533274+01:00,41,2024-06-09T16:36:04.080997+01:00,1,2024-06-09T16:36:02.549013+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:36:02.533274+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT64ESM6WBZP1K0FDYZCB9,2024-06-09T16:36:02.533274+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZFG4QF0Y88XDX6SKZEX7DJD,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:50:25.37672+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,2024-06-03T17:50:28.205158+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:50:25.37672+01:00,96,2024-06-03T17:50:28.204816+01:00,1,2024-06-03T17:50:25.380466+01:00,01HZFFZ5VPWEKY4YB2GG81JR8P,2024-06-03T17:50:25.37672+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZFFZ8D32HEAT431T0X18J0X,2024-06-03T17:50:25.37672+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMT8NW9NMJYEQ6YNHMXP6P4,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:23:32.745069+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2024-06-05T19:23:35.947934+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:23:32.745069+01:00,42,2024-06-05T19:23:35.948684+01:00,1,2024-06-05T19:23:32.749774+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:23:32.745069+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFNDP1HMPDH9KVXY4XT,2024-06-05T19:23:32.745069+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN1VG1CQ0Z0SHMJE5Y41H2J,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:36:09.388967+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2024-06-05T21:36:10.990705+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:36:09.388967+01:00,93,2024-06-05T21:36:10.988802+01:00,1,2024-06-05T21:36:09.39618+01:00,01HZN00CXTZFMC12W5A0F9F7RC,2024-06-05T21:36:09.388967+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN00GPVQRH33VZW03RX7KD7,2024-06-05T21:36:09.388967+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZKX6H7ZDNC0TNABCBAF9SPM,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:55:33.759636+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2024-06-05T10:55:37.241102+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:55:33.759636+01:00,226,2024-06-05T10:55:37.240288+01:00,1,2024-06-05T10:55:33.768218+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T10:55:33.759636+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEJ6WX6MFJVVVWZF78P1,2024-06-05T10:55:33.759636+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMT9DMTZ2W4X16G9WEXM661,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:23:57.08284+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2024-06-05T19:23:59.665501+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:23:57.08284+01:00,19,2024-06-05T19:23:59.666273+01:00,1,2024-06-05T19:23:57.087384+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:23:57.08284+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFQ51BCQ12TPYEYXBVY,2024-06-05T19:23:57.08284+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSGVCRJFYNWMY9GDN2VQZN7,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:15:12.402896+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2024-06-07T15:15:13.918172+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:15:12.402896+01:00,183,2024-06-07T15:15:13.922419+01:00,1,2024-06-07T15:15:12.416535+01:00,01HZSGTDSWQDNS7RK28FS655GR,2024-06-07T15:15:12.402896+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGTFYPNEGMCVHYCVWM17CS,2024-06-07T15:15:12.402896+01:00,same,2024-06-07T15:15:19.178201+01:00,same,2024-06-07T15:15:19.173713+01:00,,,,,,,,,,,same,2024-06-07T15:15:19.181701+01:00,same,2024-06-07T15:15:19.185231+01:00,,,,,,,,
01HZMZEFH7J9XJKSFKTG3EG8ZD,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:54:05.735748+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,2024-06-05T20:54:08.579387+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:54:05.735748+01:00,157,2024-06-05T20:54:08.580866+01:00,1,2024-06-05T20:54:05.741391+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:54:05.735748+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMYB1FCJAHSKYDEWA5P6MHG,2024-06-05T20:54:05.735748+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
