id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01HZSH65E083VBRX9Q5R6GYR3J,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.344802+01:00,3000,2024-06-07T15:21:05.344802+01:00,true,2024-06-07T15:31:44.721139+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.344802+01:00,42,2024-06-07T15:21:05.344802+01:00,Round 42,2024-06-07T15:21:05.344802+01:00,1,2024-06-07T15:21:05.974477+01:00,true,2024-06-07T15:31:42.733674+01:00
01HZHDJE2CNQT43992WB7BS9W9,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.644847+01:00,3000,2024-06-04T11:43:57.644847+01:00,true,2024-06-04T11:44:47.979459+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.644847+01:00,1,2024-06-04T11:43:57.644847+01:00,Round 1,2024-06-04T11:43:57.644847+01:00,1,2024-06-04T11:43:57.75848+01:00,true,2024-06-04T11:44:34.875066+01:00
01HZYFEWK98WZFXSRRRA3BD0HM,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.217389+01:00,3000,2024-06-09T13:27:06.217389+01:00,true,2024-06-09T13:28:15.61422+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.217389+01:00,10,2024-06-09T13:27:06.217389+01:00,Round 10,2024-06-09T13:27:06.217389+01:00,1,2024-06-09T13:27:06.386262+01:00,true,2024-06-09T13:28:10.27959+01:00
01HZYSF0JGDAN4DYK6ATZ4K73D,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.048963+01:00,3000,2024-06-09T16:21:56.048963+01:00,true,2024-06-09T16:29:14.478668+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.048963+01:00,38,2024-06-09T16:21:56.048963+01:00,Round 38,2024-06-09T16:21:56.048963+01:00,1,2024-06-09T16:21:56.517837+01:00,true,2024-06-09T16:29:12.913684+01:00
01J01EHY5E2394NQYR2SR1K905,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.847023+01:00,3000,2024-06-10T17:09:00.847023+01:00,false,2024-06-10T17:09:00.847023+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.847023+01:00,21,2024-06-10T17:09:00.847023+01:00,Round 21,2024-06-10T17:09:00.847023+01:00,1,2024-06-10T17:09:01.071893+01:00,false,2024-06-10T17:09:00.847023+01:00
01HZKWZEJ9FT9H1P9WZ9Z6KEEW,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.641958+01:00,3000,2024-06-05T10:51:41.641958+01:00,true,2024-06-05T10:56:47.875555+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.641958+01:00,11,2024-06-05T10:51:41.641958+01:00,Round 11,2024-06-05T10:51:41.641958+01:00,1,2024-06-05T10:51:41.742313+01:00,true,2024-06-05T10:56:42.966117+01:00
01HZMYB1EV3802HN0T8XP0J6E6,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.443518+01:00,3000,2024-06-05T20:34:44.443518+01:00,true,2024-06-05T20:53:16.760796+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.443518+01:00,31,2024-06-05T20:34:44.443518+01:00,Round 31,2024-06-05T20:34:44.443518+01:00,1,2024-06-05T20:34:44.661214+01:00,true,2024-06-05T20:53:13.808684+01:00
01HZN00GPJAJ4MYZKESNF26TRF,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.754078+01:00,3000,2024-06-05T21:03:56.754078+01:00,true,2024-06-05T21:35:32.858587+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.754078+01:00,12,2024-06-05T21:03:56.754078+01:00,Round 12,2024-06-05T21:03:56.754078+01:00,1,2024-06-05T21:03:56.889376+01:00,true,2024-06-05T21:35:26.934625+01:00
01HZSGA4QDX1NKZ5KBX7M335VT,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:05:47.117183+01:00,3000,2024-06-07T15:05:47.117183+01:00,false,2024-06-07T15:05:47.117183+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:05:47.117183+01:00,50,2024-06-07T15:05:47.117183+01:00,Round 50,2024-06-07T15:05:47.117183+01:00,1,2024-06-07T15:05:47.668421+01:00,false,2024-06-07T15:05:47.117183+01:00
01HZSMQDNJEG0ZFRPDBRB4V56S,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:22:56.562076+01:00,3000,2024-06-07T16:22:56.562076+01:00,false,2024-06-07T16:22:56.562076+01:00,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:22:56.562076+01:00,45,2024-06-07T16:22:56.562076+01:00,Round 45,2024-06-07T16:22:56.562076+01:00,1,2024-06-07T16:22:57.597093+01:00,false,2024-06-07T16:22:56.562076+01:00
01HZYSF0FTZWZE00G8ZZPAAHAG,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:55.962716+01:00,3000,2024-06-09T16:21:55.962716+01:00,true,2024-06-09T16:24:40.412159+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:55.962716+01:00,2,2024-06-09T16:21:55.962716+01:00,Round 2,2024-06-09T16:21:55.962716+01:00,1,2024-06-09T16:21:56.127356+01:00,true,2024-06-09T16:24:38.414405+01:00
01HZHD2T2FXRZVAX3PC1QCGG3R,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.647828+01:00,3000,2024-06-04T11:35:25.647828+01:00,false,2024-06-04T11:35:25.647828+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.647828+01:00,33,2024-06-04T11:35:25.647828+01:00,Round 33,2024-06-04T11:35:25.647828+01:00,1,2024-06-04T11:35:25.846713+01:00,false,2024-06-04T11:35:25.647828+01:00
01HZHDJE28NFVTZ9QJZV3NA194,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.640275+01:00,,,true,2024-06-04T11:44:34.868506+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.640275+01:00,0,2024-06-04T11:43:57.640275+01:00,preRounds,2024-06-04T11:43:57.640275+01:00,3,2024-06-04T11:43:57.749788+01:00,true,2024-06-04T11:43:58.972753+01:00
01HZMWMSDAFWZFJ541G0Z3T7DW,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.730302+01:00,3000,2024-06-05T20:05:06.730302+01:00,true,2024-06-05T20:22:08.398533+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.730302+01:00,43,2024-06-05T20:05:06.730302+01:00,Round 43,2024-06-05T20:05:06.730302+01:00,1,2024-06-05T20:05:06.989968+01:00,true,2024-06-05T20:22:05.907846+01:00
01HZSM3C8TRVH1JZNM4TK35QPK,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.770519+01:00,3000,2024-06-07T16:11:59.770519+01:00,true,2024-06-07T16:14:35.8293+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.770519+01:00,23,2024-06-07T16:11:59.770519+01:00,Round 23,2024-06-07T16:11:59.770519+01:00,1,2024-06-07T16:12:00.375298+01:00,true,2024-06-07T16:14:30.440691+01:00
01HZYSXXYNJSZZYSJF5SFGD60Z,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.885305+01:00,3000,2024-06-09T16:30:04.885305+01:00,true,2024-06-09T16:30:25.963728+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.885305+01:00,1,2024-06-09T16:30:04.885305+01:00,Round 1,2024-06-09T16:30:04.885305+01:00,1,2024-06-09T16:30:05.076732+01:00,true,2024-06-09T16:30:23.840472+01:00
01HZH1NMBD2Z5JT5QSRS081PGA,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.469485+01:00,3000,2024-06-04T08:15:59.469485+01:00,true,2024-06-04T08:32:02.372596+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.469485+01:00,39,2024-06-04T08:15:59.469485+01:00,Round 39,2024-06-04T08:15:59.469485+01:00,1,2024-06-04T08:15:59.696262+01:00,true,2024-06-04T08:31:59.913536+01:00
01HZSM3C9E2GQ48WX4RNK2YPMN,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.790581+01:00,3000,2024-06-07T16:11:59.790581+01:00,true,2024-06-07T16:21:23.208198+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.790581+01:00,27,2024-06-07T16:11:59.790581+01:00,Round 27,2024-06-07T16:11:59.790581+01:00,1,2024-06-07T16:12:00.451777+01:00,true,2024-06-07T16:14:51.588335+01:00
01HZKWXE0Y33W1C45G9KJYGTC2,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.55083+01:00,3000,2024-06-05T10:50:35.55083+01:00,false,2024-06-05T10:50:35.55083+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.55083+01:00,44,2024-06-05T10:50:35.55083+01:00,Round 44,2024-06-05T10:50:35.55083+01:00,1,2024-06-05T10:50:35.797992+01:00,false,2024-06-05T10:50:35.55083+01:00
01HZSCT52YA9GEWA8148RRXB0B,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.470748+01:00,3000,2024-06-07T14:04:37.470748+01:00,true,2024-06-07T14:07:02.293279+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.470748+01:00,2,2024-06-07T14:04:37.470748+01:00,Round 2,2024-06-07T14:04:37.470748+01:00,1,2024-06-07T14:04:37.538511+01:00,true,2024-06-07T14:05:07.081321+01:00
01HZYSXY258R5BKDBVSY6C54RS,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.997183+01:00,3000,2024-06-09T16:30:04.997183+01:00,true,2024-06-09T16:31:50.799499+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.997183+01:00,37,2024-06-09T16:30:04.997183+01:00,Round 37,2024-06-09T16:30:04.997183+01:00,1,2024-06-09T16:30:05.550034+01:00,true,2024-06-09T16:31:48.532673+01:00
01HZYT64FRTZZ70RSEJ4X1Z1G1,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.72055+01:00,3000,2024-06-09T16:34:33.72055+01:00,true,2024-06-09T16:36:29.1369+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.72055+01:00,39,2024-06-09T16:34:33.72055+01:00,Round 39,2024-06-09T16:34:33.72055+01:00,1,2024-06-09T16:34:34.326424+01:00,true,2024-06-09T16:36:27.638595+01:00
01HZHCPG9GPBZDKRFTPPNCYAZG,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.416964+01:00,3000,2024-06-04T11:28:42.416964+01:00,false,2024-06-04T11:28:42.416964+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.416964+01:00,49,2024-06-04T11:28:42.416964+01:00,Round 49,2024-06-04T11:28:42.416964+01:00,1,2024-06-04T11:28:42.672968+01:00,false,2024-06-04T11:28:42.416964+01:00
01HZSH65AYE47PRVA8J3G9WR66,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.246754+01:00,3000,2024-06-07T15:21:05.246754+01:00,true,2024-06-07T15:24:11.639629+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.246754+01:00,10,2024-06-07T15:21:05.246754+01:00,Round 10,2024-06-07T15:21:05.246754+01:00,1,2024-06-07T15:21:05.560262+01:00,true,2024-06-07T15:24:03.093621+01:00
01HZFFZ8DNH6R00PMCEPJABCK2,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.133906+01:00,3000,2024-06-03T17:47:26.133906+01:00,true,2024-06-03T17:52:03.798699+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.133906+01:00,40,2024-06-03T17:47:26.133906+01:00,Round 40,2024-06-03T17:47:26.133906+01:00,1,2024-06-03T17:47:26.378608+01:00,true,2024-06-03T17:51:56.317612+01:00
01HZMWMSD5N7E1SXZJ4X454TDW,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.725072+01:00,3000,2024-06-05T20:05:06.725072+01:00,true,2024-06-05T20:19:41.131121+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.725072+01:00,31,2024-06-05T20:05:06.725072+01:00,Round 31,2024-06-05T20:05:06.725072+01:00,1,2024-06-05T20:05:06.922539+01:00,true,2024-06-05T20:19:34.306754+01:00
01HZMYB1EZYBB8VFQDAV9EJZGA,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.447167+01:00,3000,2024-06-05T20:34:44.447167+01:00,true,2024-06-05T20:53:32.259336+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.447167+01:00,34,2024-06-05T20:34:44.447167+01:00,Round 34,2024-06-05T20:34:44.447167+01:00,1,2024-06-05T20:34:44.680639+01:00,true,2024-06-05T20:53:29.302894+01:00
01HZMYB1F10TYTEFA2YWA22C52,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.449273+01:00,3000,2024-06-05T20:34:44.449273+01:00,true,2024-06-05T20:53:43.145069+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.449273+01:00,38,2024-06-05T20:34:44.449273+01:00,Round 38,2024-06-05T20:34:44.449273+01:00,1,2024-06-05T20:34:44.703856+01:00,true,2024-06-05T20:53:40.469654+01:00
01HZYT64EWCAQVJ56PTKWF3ZN5,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.692426+01:00,3000,2024-06-09T16:34:33.692426+01:00,true,2024-06-09T16:36:08.938524+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.692426+01:00,30,2024-06-09T16:34:33.692426+01:00,Round 30,2024-06-09T16:34:33.692426+01:00,1,2024-06-09T16:34:34.222785+01:00,true,2024-06-09T16:36:04.143945+01:00
01HZKWZEJ76YB4BPAHD4R711Y0,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.639904+01:00,3000,2024-06-05T10:51:41.639904+01:00,true,2024-06-05T10:55:46.071941+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.639904+01:00,4,2024-06-05T10:51:41.639904+01:00,Round 4,2024-06-05T10:51:41.639904+01:00,1,2024-06-05T10:51:41.709868+01:00,true,2024-06-05T10:55:43.524746+01:00
01HZYFEWKWDDXVAAS4FKDZKKCH,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.23619+01:00,3000,2024-06-09T13:27:06.23619+01:00,true,2024-06-09T13:30:01.103511+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.23619+01:00,21,2024-06-09T13:27:06.23619+01:00,Round 21,2024-06-09T13:27:06.23619+01:00,1,2024-06-09T13:27:06.482947+01:00,true,2024-06-09T13:29:55.781296+01:00
01HZYSF0HV8E06V9AJTAZ92E9P,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.027074+01:00,3000,2024-06-09T16:21:56.027074+01:00,true,2024-06-09T16:28:45.723018+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.027074+01:00,27,2024-06-09T16:21:56.027074+01:00,Round 27,2024-06-09T16:21:56.027074+01:00,1,2024-06-09T16:21:56.388632+01:00,true,2024-06-09T16:28:37.635565+01:00
01HZYSXY1FNQ5M3W24MPWJ1A87,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.975265+01:00,3000,2024-06-09T16:30:04.975265+01:00,true,2024-06-09T16:31:33.356503+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.975265+01:00,30,2024-06-09T16:30:04.975265+01:00,Round 30,2024-06-09T16:30:04.975265+01:00,1,2024-06-09T16:30:05.46737+01:00,true,2024-06-09T16:31:28.899525+01:00
01J01EHY540NBSW4PE9RS6A5SJ,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.836053+01:00,3000,2024-06-10T17:09:00.836053+01:00,false,2024-06-10T17:09:00.836053+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.836053+01:00,14,2024-06-10T17:09:00.836053+01:00,Round 14,2024-06-10T17:09:00.836053+01:00,1,2024-06-10T17:09:01.012701+01:00,false,2024-06-10T17:09:00.836053+01:00
01HZSEVYNH0XFGH0R3GM5PD338,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.585529+01:00,3000,2024-06-07T14:40:33.585529+01:00,true,2024-06-07T14:41:09.346946+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.585529+01:00,5,2024-06-07T14:40:33.585529+01:00,Round 5,2024-06-07T14:40:33.585529+01:00,1,2024-06-07T14:40:33.688997+01:00,true,2024-06-07T14:41:02.751279+01:00
01HZSDZZEF7GHY3VDCSSPBFZSK,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.879411+01:00,3000,2024-06-07T14:25:16.879411+01:00,false,2024-06-07T14:25:16.879411+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.879411+01:00,35,2024-06-07T14:25:16.879411+01:00,Round 35,2024-06-07T14:25:16.879411+01:00,1,2024-06-07T14:25:17.139099+01:00,false,2024-06-07T14:25:16.879411+01:00
01HZSFMJBTV0FHFHWPX68XHHR3,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:00.186868+01:00,3000,2024-06-07T14:54:00.186868+01:00,false,2024-06-07T14:54:00.186868+01:00,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:00.186868+01:00,49,2024-06-07T14:54:00.186868+01:00,Round 49,2024-06-07T14:54:00.186868+01:00,1,2024-06-07T14:54:00.590179+01:00,false,2024-06-07T14:54:00.186868+01:00
01HZYFEWKJQ9SGM6BG3NP3SQM7,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.22694+01:00,3000,2024-06-09T13:27:06.22694+01:00,true,2024-06-09T13:29:39.80792+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.22694+01:00,16,2024-06-09T13:27:06.22694+01:00,Round 16,2024-06-09T13:27:06.22694+01:00,1,2024-06-09T13:27:06.443141+01:00,true,2024-06-09T13:29:37.548631+01:00
01HZYT64CDVD7EEEXZDB15Q447,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.61391+01:00,3000,2024-06-09T16:34:33.61391+01:00,true,2024-06-09T16:35:06.342414+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.61391+01:00,4,2024-06-09T16:34:33.61391+01:00,Round 4,2024-06-09T16:34:33.61391+01:00,1,2024-06-09T16:34:33.833636+01:00,true,2024-06-09T16:35:04.598348+01:00
01HZMWMSCPJKN1HNBESXYK1ZKB,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.710946+01:00,3000,2024-06-05T20:05:06.710946+01:00,true,2024-06-05T20:14:41.763068+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.710946+01:00,9,2024-06-05T20:05:06.710946+01:00,Round 9,2024-06-05T20:05:06.710946+01:00,1,2024-06-05T20:05:06.802043+01:00,true,2024-06-05T20:14:28.265873+01:00
01HZHDJE2NDT7B13CPNRV5DN4D,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.653625+01:00,3000,2024-06-04T11:43:57.653625+01:00,true,2024-06-04T11:47:33.144655+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.653625+01:00,9,2024-06-04T11:43:57.653625+01:00,Round 9,2024-06-04T11:43:57.653625+01:00,1,2024-06-04T11:43:57.83148+01:00,true,2024-06-04T11:47:30.301975+01:00
01HZYFEWNE4SHH2HHZFCP4XYST,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.28648+01:00,3000,2024-06-09T13:27:06.28648+01:00,false,2024-06-09T13:27:06.28648+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.28648+01:00,50,2024-06-09T13:27:06.28648+01:00,Round 50,2024-06-09T13:27:06.28648+01:00,1,2024-06-09T13:27:06.721922+01:00,false,2024-06-09T13:27:06.28648+01:00
01HZHDJE2J34G0XDV4QSBW8BGT,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.650855+01:00,3000,2024-06-04T11:43:57.650855+01:00,true,2024-06-04T11:47:18.199851+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.650855+01:00,6,2024-06-04T11:43:57.650855+01:00,Round 6,2024-06-04T11:43:57.650855+01:00,1,2024-06-04T11:43:57.802513+01:00,true,2024-06-04T11:47:09.428213+01:00
01HZN00GPTY6KBEF9HR9HW6H4Q,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.762889+01:00,3000,2024-06-05T21:03:56.762889+01:00,true,2024-06-05T21:36:07.622115+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.762889+01:00,22,2024-06-05T21:03:56.762889+01:00,Round 22,2024-06-05T21:03:56.762889+01:00,1,2024-06-05T21:03:56.952192+01:00,true,2024-06-05T21:36:05.811231+01:00
01HZSDZZEX9Y0SAXRFN0H7VTZ7,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.893865+01:00,,,false,2024-06-07T14:25:16.893865+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.893865+01:00,51,2024-06-07T14:25:16.893865+01:00,afterRounds,2024-06-07T14:25:16.893865+01:00,2,2024-06-07T14:25:17.23338+01:00,false,2024-06-07T14:25:16.893865+01:00
01HZYFBE36XFE4A9TNN39VP2X7,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.06262+01:00,3000,2024-06-09T13:25:13.06262+01:00,false,2024-06-09T13:25:13.06262+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.06262+01:00,43,2024-06-09T13:25:13.06262+01:00,Round 43,2024-06-09T13:25:13.06262+01:00,1,2024-06-09T13:25:13.412997+01:00,false,2024-06-09T13:25:13.06262+01:00
01HZYSF0J9F7YBV65VBCDRTCK6,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.04156+01:00,3000,2024-06-09T16:21:56.04156+01:00,true,2024-06-09T16:29:08.141844+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.04156+01:00,34,2024-06-09T16:21:56.04156+01:00,Round 34,2024-06-09T16:21:56.04156+01:00,1,2024-06-09T16:21:56.477109+01:00,true,2024-06-09T16:29:05.56602+01:00
01HZMYB1FDSW3B0S54X9TX0CPW,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.461159+01:00,3000,2024-06-05T20:34:44.461159+01:00,true,2024-06-05T20:54:14.058956+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.461159+01:00,47,2024-06-05T20:34:44.461159+01:00,Round 47,2024-06-05T20:34:44.461159+01:00,1,2024-06-05T20:34:44.762319+01:00,true,2024-06-05T20:54:11.349875+01:00
01HZSMQDNC8VXT42EXCKJTTYKD,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:22:56.556401+01:00,3000,2024-06-07T16:22:56.556401+01:00,false,2024-06-07T16:22:56.556401+01:00,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:22:56.556401+01:00,44,2024-06-07T16:22:56.556401+01:00,Round 44,2024-06-07T16:22:56.556401+01:00,1,2024-06-07T16:22:57.577256+01:00,false,2024-06-07T16:22:56.556401+01:00
01HZYSXY1QSEVKVDF6SZAPKTWZ,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.983095+01:00,3000,2024-06-09T16:30:04.983095+01:00,true,2024-06-09T16:31:35.29281+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.983095+01:00,31,2024-06-09T16:30:04.983095+01:00,Round 31,2024-06-09T16:30:04.983095+01:00,1,2024-06-09T16:30:05.479079+01:00,true,2024-06-09T16:31:33.387319+01:00
01HZYT64CARSF3AKPCKMCKJB2S,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.610814+01:00,3000,2024-06-09T16:34:33.610814+01:00,true,2024-06-09T16:35:12.929265+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.610814+01:00,5,2024-06-09T16:34:33.610814+01:00,Round 5,2024-06-09T16:34:33.610814+01:00,1,2024-06-09T16:34:33.846297+01:00,true,2024-06-09T16:35:06.361836+01:00
01HZKWXE0W0J206WNVB240BAWT,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.548586+01:00,3000,2024-06-05T10:50:35.548586+01:00,false,2024-06-05T10:50:35.548586+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.548586+01:00,35,2024-06-05T10:50:35.548586+01:00,Round 35,2024-06-05T10:50:35.548586+01:00,1,2024-06-05T10:50:35.750935+01:00,false,2024-06-05T10:50:35.548586+01:00
01J01EHY68J8HGGV3BWN9B6EQ0,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.872338+01:00,3000,2024-06-10T17:09:00.872338+01:00,false,2024-06-10T17:09:00.872338+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.872338+01:00,41,2024-06-10T17:09:00.872338+01:00,Round 41,2024-06-10T17:09:00.872338+01:00,1,2024-06-10T17:09:01.21994+01:00,false,2024-06-10T17:09:00.872338+01:00
01HZSFMJA5V7N8QBFZAXKSD60G,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:00.13377+01:00,3000,2024-06-07T14:54:00.13377+01:00,true,2024-06-07T14:55:02.29409+01:00,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:00.13377+01:00,15,2024-06-07T14:54:00.13377+01:00,Round 15,2024-06-07T14:54:00.13377+01:00,1,2024-06-07T14:54:00.324043+01:00,true,2024-06-07T14:55:00.664831+01:00
01HZHDJE3XRNHQ5DJDTKQ4YPAS,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.693938+01:00,3000,2024-06-04T11:43:57.693938+01:00,true,2024-06-04T11:53:13.905917+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.693938+01:00,45,2024-06-04T11:43:57.693938+01:00,Round 45,2024-06-04T11:43:57.693938+01:00,1,2024-06-04T11:43:58.139335+01:00,true,2024-06-04T11:53:10.679251+01:00
