id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01HZHE0B3187RK84Y8S516P21P,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:51:33.345835+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:51:33.345835+01:00,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:51:33.345835+01:00,01HZHDJE3AY6T8070XFD488ZHM,2024-06-04T11:51:33.345835+01:00,01HZHDJEEH218HYV4S39Z3YBJP,2024-06-04T11:51:33.345835+01:00,true,2024-06-04T11:51:39.756978+01:00
01HZKX96JWT6EVK1VQ9TTJ7PSC,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:57:01.148023+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:57:01.148023+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T10:57:01.148023+01:00,01HZKWZEJGTEVGRDPKXJ389G6Q,2024-06-05T10:57:01.148023+01:00,01HZKWZEPJQ1072ZFPZ9AG9XZG,2024-06-05T10:57:01.148023+01:00,true,2024-06-05T10:57:03.776134+01:00
01HZH2G8V6AXBAQX15XVT87RBA,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:30:32.422245+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:30:32.422245+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:30:32.422245+01:00,01HZH1NMBABG91RTK2MEKKRB9N,2024-06-04T08:30:32.422245+01:00,01HZH1NMG9F971GAEH0H9NZ2CZ,2024-06-04T08:30:32.422245+01:00,true,2024-06-04T08:30:35.297974+01:00
01HZSEVFRDHV1Q6M9HK246E1A3,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:40:18.31791+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:40:18.31791+01:00,01HZSDZWSY6Z06AGZG8S7NR4YZ,2024-06-07T14:40:18.31791+01:00,01HZSDZZDN7KG0WGJNWY1X1WN4,2024-06-07T14:40:18.31791+01:00,01HZSDZZJ9XMRYFNWZ95VJR63F,2024-06-07T14:40:18.31791+01:00,,
01HZSJ47YRFTT2HPG0TNN4ZHFY,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:37:30.968247+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:37:30.968247+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:37:30.968247+01:00,01HZSJ1Z4E9ZN0P3R6GZYNCA60,2024-06-07T15:37:30.968247+01:00,01HZSJ1ZHTWDMED76KGSMBS9VC,2024-06-07T15:37:30.968247+01:00,true,2024-06-07T15:37:32.973275+01:00
01HZSJ63P9MVQGXKECD68VN7GW,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:38:32.137903+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:38:32.137903+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:38:32.137903+01:00,01HZSJ1Z6BTS8G6PV4Q7TBXWEG,2024-06-07T15:38:32.137903+01:00,01HZSJ1ZS551CTSNQ4KJ129PFS,2024-06-07T15:38:32.137903+01:00,true,2024-06-07T15:38:40.413032+01:00
01HZSM84R9VWCK6YDRVM8C66ES,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:14:35.913157+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:14:35.913157+01:00,01HZSM3A6Z3TC1M6YMHBNRDBP2,2024-06-07T16:14:35.913157+01:00,01HZSM3C8ZPSKYYV8ZTZF9XP5A,2024-06-07T16:14:35.913157+01:00,01HZSM3CW0739JQ0F09PGTKZGB,2024-06-07T16:14:35.913157+01:00,true,2024-06-07T16:14:44.524293+01:00
01HZYSW869W230JR50NDD70J1Z,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:29:09.833618+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:29:09.833618+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:29:09.833618+01:00,01HZYSF0JBR3NRM0D4HWT799FT,2024-06-09T16:29:09.833618+01:00,01HZYSF10CA9GSQ7N4CPK73BPB,2024-06-09T16:29:09.833618+01:00,true,2024-06-09T16:29:11.323147+01:00
01HZSJT1B66HEE2KBRD59RJH9N,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:49:25.094814+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:49:25.094814+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:49:25.094814+01:00,01HZSJ1Z8B3RB8JE3JPZA1CC7M,2024-06-07T15:49:25.094814+01:00,01HZSJ201J0XQ3Z12FWB27HKDR,2024-06-07T15:49:25.094814+01:00,,
01HZYFGPYNK8XQDBAFYF9CCMH0,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:28:05.973967+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:28:05.973967+01:00,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:28:05.973967+01:00,01HZYFEWK615BM7ZD2WQ61HH4D,2024-06-09T13:28:05.973967+01:00,01HZYFEWQY599ET2HGFW9DMQE7,2024-06-09T13:28:05.973967+01:00,true,2024-06-09T13:28:08.62929+01:00
01HZFG7DS71V3E8CW596SJR4D1,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:51:53.767244+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:51:53.767244+01:00,01HZFFZ5VPWEKY4YB2GG81JR8P,2024-06-03T17:51:53.767244+01:00,01HZFFZ8DP2YD6EH4TCNGBVRMS,2024-06-03T17:51:53.767244+01:00,01HZFFZ8N4VTEXAK243J7WAA31,2024-06-03T17:51:53.767244+01:00,true,2024-06-03T17:51:56.30379+01:00
01HZKXDFWEJHM175H3TNVZ5MFN,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:59:21.742342+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:59:21.742342+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T10:59:21.742342+01:00,01HZKWZEJQRM3WX8NW3HE3JCV3,2024-06-05T10:59:21.742342+01:00,01HZKWZEQGCDE4BY24MK226X93,2024-06-05T10:59:21.742342+01:00,true,2024-06-05T10:59:24.91025+01:00
01HZMSST3QYTV4CH7VRYMSTC13,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:15:25.55969+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:15:25.55969+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:15:25.55969+01:00,01HZMQQYFA7PT3BGX650X5QP74,2024-06-05T19:15:25.55969+01:00,01HZMQQYJ2NC97YWDG5ZVZA05Y,2024-06-05T19:15:25.55969+01:00,true,2024-06-05T19:15:28.110196+01:00
01HZMSSWMD8YMGCVVVPX5ZCCS7,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:15:28.141857+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:15:28.141857+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:15:28.141857+01:00,01HZMQQYFBBFWMHM30TRJJ8QBW,2024-06-05T19:15:28.141857+01:00,01HZMQQYJ7N12PMHBS1KCRPCW4,2024-06-05T19:15:28.141857+01:00,true,2024-06-05T19:15:31.024353+01:00
01HZMT9G6KQQWHC4EGJMVKY3C5,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:23:59.699502+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:23:59.699502+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:23:59.699502+01:00,01HZMQQYFRGW564C39PHA3T36P,2024-06-05T19:23:59.699502+01:00,01HZMQQYP82Z7W21NNAZQV2V2B,2024-06-05T19:23:59.699502+01:00,true,2024-06-05T19:24:02.399723+01:00
01HZMWV3P8VEJ937KMDW0EGZ7D,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:08:33.864277+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:08:33.864277+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:08:33.864277+01:00,01HZMWMSCHMDJBD3G98QKJ4220,2024-06-05T20:08:33.864277+01:00,01HZMWMSE9A414G7PWPWTX5055,2024-06-05T20:08:33.864277+01:00,true,2024-06-05T20:12:30.829658+01:00
01HZFG3ZD93G1V6WKNHPD6YFKK,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:50:00.745295+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:50:00.745295+01:00,01HZFFZ5VPWEKY4YB2GG81JR8P,2024-06-03T17:50:00.745295+01:00,01HZFFZ8D2HB53PR3P2WJT8VM7,2024-06-03T17:50:00.745295+01:00,01HZFFZ8H4SW6Y01N7SAXDGMKV,2024-06-03T17:50:00.745295+01:00,true,2024-06-03T17:50:03.573069+01:00
01HZYFDCDW70T9REGBT271GV0S,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:26:16.892789+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:26:16.892789+01:00,01HZYFBB2RDS1JF0TG618KWCHV,2024-06-09T13:26:16.892789+01:00,01HZYFBE29W4MACBY208JH9YC1,2024-06-09T13:26:16.892789+01:00,01HZYFBE87HQEVWT3VAE26KHH2,2024-06-09T13:26:16.892789+01:00,true,2024-06-09T13:26:18.423969+01:00
01HZYFG3KH2F4BXXZD645JXB1W,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:46.161972+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:46.161972+01:00,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:27:46.161972+01:00,01HZYFEWK117JV3MK4RKBVZ7WG,2024-06-09T13:27:46.161972+01:00,01HZYFEWQ7442DTSZZTPTYEJHK,2024-06-09T13:27:46.161972+01:00,true,2024-06-09T13:27:56.314846+01:00
01HZYSVGPHS4N3P40G0N8XNZ14,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:28:45.777668+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:28:45.777668+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:28:45.777668+01:00,01HZYSF0HZ990JJNV0V14FYS6N,2024-06-09T16:28:45.777668+01:00,01HZYSF0XAG6T2E02PZZRDWH5C,2024-06-09T16:28:45.777668+01:00,true,2024-06-09T16:28:47.926224+01:00
01HZYT8HXSDPSKBZ6Y5SPC4XMH,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:35:53.017073+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:35:53.017073+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:35:53.017073+01:00,01HZYT64EGFXY6FQG8AF6X6HAY,2024-06-09T16:35:53.017073+01:00,01HZYT64WRCS8AJXM6FHZAQYG1,2024-06-09T16:35:53.017073+01:00,true,2024-06-09T16:35:54.512476+01:00
01HZN1NMP60SHK5MAAAJ83D7NB,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:32:57.542646+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:32:57.542646+01:00,01HZN00CXTZFMC12W5A0F9F7RC,2024-06-05T21:32:57.542646+01:00,01HZN00GP8CYC3H93CYE1QY37T,2024-06-05T21:32:57.542646+01:00,01HZN00GS53EXG0KE2A84SW5HT,2024-06-05T21:32:57.542646+01:00,true,2024-06-05T21:34:21.107059+01:00
01HZN1VG1W6WRSEZTYX4RGDVJZ,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:36:09.404915+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:36:09.404915+01:00,01HZN00CXTZFMC12W5A0F9F7RC,2024-06-05T21:36:09.404915+01:00,01HZN00GPVQRH33VZW03RX7KD7,2024-06-05T21:36:09.404915+01:00,01HZN00GX2RCTHHV87J06HGGMS,2024-06-05T21:36:09.404915+01:00,true,2024-06-05T21:36:10.992093+01:00
01HZSFQ0R8H3GC7HR2YECG1V9J,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:55:20.456562+01:00,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:55:20.456562+01:00,01HZSFMFYRHEA212G79PEZMWHT,2024-06-07T14:55:20.456562+01:00,01HZSFMJAK7BASTVFAKPWCTCT9,2024-06-07T14:55:20.456562+01:00,01HZSFMJJ154V42VHTAE5CJYSQ,2024-06-07T14:55:20.456562+01:00,true,2024-06-07T14:55:22.051927+01:00
01HZSGBXEJ7F4PV00N9DABKW6N,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:06:45.202244+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:06:45.202244+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:06:45.202244+01:00,01HZSGA4N2V3FQZAA4RXET6G8R,2024-06-07T15:06:45.202244+01:00,01HZSGA4XWM1647KM5TD481AM1,2024-06-07T15:06:45.202244+01:00,true,2024-06-07T15:06:47.269581+01:00
01HZYSZWESKAM7M5YG2EG6ACCA,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:31:08.889449+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:31:08.889449+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:31:08.889449+01:00,01HZYSXY0E53K7E1MCM5NAMFYA,2024-06-09T16:31:08.889449+01:00,01HZYSXYCPY3KQN36DV60GDCSN,2024-06-09T16:31:08.889449+01:00,true,2024-06-09T16:31:10.472182+01:00
01HZYT15E337KA8D0F6MW0DDKY,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:31:50.851035+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:31:50.851035+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:31:50.851035+01:00,01HZYSXY270GSVA38S9QDXA6RR,2024-06-09T16:31:50.851035+01:00,01HZYSXYKN04961CPB4RJ5T8SV,2024-06-09T16:31:50.851035+01:00,true,2024-06-09T16:31:52.375697+01:00
01HZYT170A2QHECKPQV4G35ZZ8,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:31:52.459008+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:31:52.459008+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:31:52.459008+01:00,01HZYSXY2A2HVJTK0N3C3F4EFH,2024-06-09T16:31:52.459008+01:00,01HZYSXYM19H8FYSDSF07E8YAF,2024-06-09T16:31:52.459008+01:00,true,2024-06-09T16:31:54.1234+01:00
01HZMZEJBAC7707CQ9FMVD3QHF,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:54:08.618896+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:54:08.618896+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:54:08.618896+01:00,01HZMYB1FBPVNM13CZVS9X0CMA,2024-06-05T20:54:08.618896+01:00,01HZMYB1RHEJGNK90NJZY05VNE,2024-06-05T20:54:08.618896+01:00,true,2024-06-05T20:54:11.330675+01:00
01HZN36G18ZXF9JXE9JM0JA9XM,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:59:38.408867+01:00,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:59:38.408867+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T21:59:38.408867+01:00,01HZN350M9C2162PX3PXV37JDT,2024-06-05T21:59:38.408867+01:00,01HZN350P6BM4D8S4VZZA8TQY6,2024-06-05T21:59:38.408867+01:00,true,2024-06-05T21:59:40.327928+01:00
01HZSFNEBSC1XDQ7XTACEDA8YY,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:28.857182+01:00,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:28.857182+01:00,01HZSFMFYRHEA212G79PEZMWHT,2024-06-07T14:54:28.857182+01:00,01HZSFMJ9H34TMQ6KM4NFAR8E9,2024-06-07T14:54:28.857182+01:00,01HZSFMJD17CRW5Q6N4QCA0EQ8,2024-06-07T14:54:28.857182+01:00,true,2024-06-07T14:54:30.565846+01:00
01HZSGXFS2D56GDJA798XS9PTP,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:16:21.026528+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:16:21.026528+01:00,01HZSGTDSWQDNS7RK28FS655GR,2024-06-07T15:16:21.026528+01:00,01HZSGTG0SFW0PM2YD5JJ7WSSA,2024-06-07T15:16:21.026528+01:00,01HZSGTGEBH9QKEYZP8NKZXRDW,2024-06-07T15:16:21.026528+01:00,true,2024-06-07T15:16:23.199351+01:00
01HZSJ23GQCX2GE3E4F465PP64,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:20.887279+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:20.887279+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:36:20.887279+01:00,01HZSJ1Z281S46P0808MKBJ890,2024-06-07T15:36:20.887279+01:00,01HZSJ1Z95RCA6ECCF9SBEZVHJ,2024-06-07T15:36:20.887279+01:00,true,2024-06-07T15:36:22.119389+01:00
01HZSM6BWAR0DS6VGC653VSXHM,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:13:37.674798+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:13:37.674798+01:00,01HZSM3A6Z3TC1M6YMHBNRDBP2,2024-06-07T16:13:37.674798+01:00,01HZSM3C7RGHEV4J5DW90SZMXC,2024-06-07T16:13:37.674798+01:00,01HZSM3CQPYCHP88ZXYDD7782B,2024-06-07T16:13:37.674798+01:00,true,2024-06-07T16:13:41.244292+01:00
01HZMZ911TCJPV29VN2BRRSNKD,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:51:07.066521+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:51:07.066521+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:51:07.066521+01:00,01HZMYB1E8MHMF0R4FGRSWKA0Q,2024-06-05T20:51:07.066521+01:00,01HZMYB1HHRM4EWPW5BMSA9A9G,2024-06-05T20:51:07.066521+01:00,true,2024-06-05T20:51:18.837859+01:00
01HZSGBFKAKHRJCHJXACVQ17F2,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:06:31.01847+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:06:31.01847+01:00,01HZSGA1C6BZF5D7VHFM70V23H,2024-06-07T15:06:31.01847+01:00,01HZSGA4MMJSN7HM3HHFRRHXM9,2024-06-07T15:06:31.01847+01:00,01HZSGA4V82QC8EXAF4KWQANV3,2024-06-07T15:06:31.01847+01:00,true,2024-06-07T15:06:36.331788+01:00
01HZSEVE39VMWJ8CJDNKFGT9F9,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:40:16.617869+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:40:16.617869+01:00,01HZSDZWSY6Z06AGZG8S7NR4YZ,2024-06-07T14:40:16.617869+01:00,01HZSDZZDKKFTE4YSPWHQKXG6P,2024-06-07T14:40:16.617869+01:00,01HZSDZZJ4MZ46TP2KDR430J14,2024-06-07T14:40:16.617869+01:00,true,2024-06-07T14:40:18.257602+01:00
01HZSJYFMJYE9C7GRGTCFCNR7J,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:51:50.802753+01:00,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:51:50.802753+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:51:50.802753+01:00,01HZSJTMAMKACP7QKRAVTPTFPN,2024-06-07T15:51:50.802753+01:00,01HZSJTMP9KXN1ACBDPSQHWE75,2024-06-07T15:51:50.802753+01:00,true,2024-06-07T15:51:52.676672+01:00
01HZH2F0TRQ24HKPQYKTSSDMW9,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:29:51.448867+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:29:51.448867+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:29:51.448867+01:00,01HZH1NMAFM3A7G59N24EX5YYT,2024-06-04T08:29:51.448867+01:00,01HZH1NME5DXMT5HT6KMVFRQBJ,2024-06-04T08:29:51.448867+01:00,true,2024-06-04T08:29:53.931322+01:00
01HZH2J3Q77QZ29BRZR3QHQRH4,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:31:32.711824+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:31:32.711824+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:31:32.711824+01:00,01HZH1NMBB2YHY62BMN8WBTRRN,2024-06-04T08:31:32.711824+01:00,01HZH1NMH9ASX575W1FD9068GK,2024-06-04T08:31:32.711824+01:00,true,2024-06-04T08:31:43.589565+01:00
01HZMYM3WGQGK97JJF3R1MRS58,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:39:41.840481+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:39:41.840481+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:39:41.840481+01:00,01HZMYB1E3K2KQ8K49QBMCH5TC,2024-06-05T20:39:41.840481+01:00,01HZMYB1FTBY8PD4FCVWE8QPCD,2024-06-05T20:39:41.840481+01:00,true,2024-06-05T20:41:32.063692+01:00
01HZSFZCJC0D5DMGP69EQ891B7,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:59:54.700714+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:59:54.700714+01:00,01HZSFXFDEP143G3FEXRST9NHM,2024-06-07T14:59:54.700714+01:00,01HZSFXJ3RP3SCRTF014309AY0,2024-06-07T14:59:54.700714+01:00,01HZSFXJC0AWTXEBN33DFPC0CF,2024-06-07T14:59:54.700714+01:00,true,2024-06-07T15:00:00.569298+01:00
01HZMXHZ10NEENMJEMXH5N166D,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:21:02.752622+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:21:02.752622+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:21:02.752622+01:00,01HZMWMSD7GCWDWZJFES6E15QS,2024-06-05T20:21:02.752622+01:00,01HZMWMSMCZ350N3JXYZPK8VWY,2024-06-05T20:21:02.752622+01:00,true,2024-06-05T20:21:16.403054+01:00
01HZKXY9WJ9GASSTZZY1N1FJX1,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:08:32.658905+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:08:32.658905+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:08:32.658905+01:00,01HZKWZEK6NBMA8TVAAEHWY11W,2024-06-05T11:08:32.658905+01:00,01HZKWZEVND0EAXNQ7MEMFV1J2,2024-06-05T11:08:32.658905+01:00,true,2024-06-05T11:08:37.574735+01:00
01HZKXYEQEDHAYM57VGV3E0Y3F,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:08:37.615009+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:08:37.615009+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:08:37.615009+01:00,01HZKWZEK71C376605CV8ZMM39,2024-06-05T11:08:37.615009+01:00,01HZKWZEVT3E4ZSG9J350NV3NC,2024-06-05T11:08:37.615009+01:00,true,2024-06-05T11:08:59.009316+01:00
01HZMS1KV4TGHS7MZ8M651XR73,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:02:12.708793+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:02:12.708793+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:02:12.708793+01:00,01HZMQQYF27219VC1ZYD1C1A31,2024-06-05T19:02:12.708793+01:00,01HZMQQYGQHT3X38DWA5M5NH84,2024-06-05T19:02:12.708793+01:00,true,2024-06-05T19:02:26.495538+01:00
01HZMZAKQ1WCZHFVDK0EQGH63T,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:51:58.9452+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:51:58.9452+01:00,01HZMYAYC13PXTE0MQVPE5R8Y6,2024-06-05T20:51:58.9452+01:00,01HZMYB1EN1BDNF1625KNV9JD6,2024-06-05T20:51:58.9452+01:00,01HZMYB1M1EFMC6GQX87P18TFB,2024-06-05T20:51:58.9452+01:00,true,2024-06-05T20:52:01.554745+01:00
01HZSH6REH1QT948PXNEFEBH4K,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:24.817246+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:24.817246+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:21:24.817246+01:00,01HZSH659VRMN6GCF9K4074Y9T,2024-06-07T15:21:24.817246+01:00,01HZSH65GPM18DA7C2N0XKHTWM,2024-06-07T15:21:24.817246+01:00,true,2024-06-07T15:23:42.269465+01:00
01HZYT6V46EDH796NASWK6Z293,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:56.902201+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:56.902201+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:34:56.902201+01:00,01HZYT64BXN012X6SF53C3N5P3,2024-06-09T16:34:56.902201+01:00,01HZYT64J255HJVWGKE0M2ZY9B,2024-06-09T16:34:56.902201+01:00,true,2024-06-09T16:35:00.563421+01:00
01HZYT9DHYFA6KDJ4HJH22CA6J,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:36:21.310772+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:36:21.310772+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:36:21.310772+01:00,01HZYT64FECFE9KFH3E1QZ3XDJ,2024-06-09T16:36:21.310772+01:00,01HZYT6514VH86FJSD53XG1K6G,2024-06-09T16:36:21.310772+01:00,true,2024-06-09T16:36:22.882068+01:00
01HZHE3A589AE42YNS7MPJH9JH,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:53:10.696969+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:53:10.696969+01:00,01HZHDJ8426ECNK90CR9RPTWGY,2024-06-04T11:53:10.696969+01:00,01HZHDJE3XRNHQ5DJDTKQ4YPAS,2024-06-04T11:53:10.696969+01:00,01HZHDJEHP6AXJTKZV8985QWKT,2024-06-04T11:53:10.696969+01:00,true,2024-06-04T11:53:13.894227+01:00
