id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01J0GTB18R0B1F56G04CR79NXZ,01J0GTA7C8QY0WQKVA4PWZQSX9,2024-06-16T16:23:34.040132+01:00,3000,2024-06-16T16:23:34.040132+01:00,true,2024-06-16T16:32:42.866281+01:00,,,01J0GTA7CJQN29NZV2TTV3GBZC,2024-06-16T16:23:34.040132+01:00,24,2024-06-16T16:23:34.040132+01:00,true,2024-06-16T16:32:41.383183+01:00,swipeProfile_25,2024-06-16T16:23:34.040132+01:00,01J0GTB159PJ5CR41CKFWMCC8A,2024-06-16T16:23:34.040132+01:00,true,2024-06-16T16:32:41.375972+01:00,true,2024-06-16T16:32:41.389294+01:00,,,01J0GTB17BRKYMYKW3R05B8E5Y,2024-06-16T16:23:34.040132+01:00
01J0GJ3RM2WB2D1PCQ8M5SJ9QB,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.202014+01:00,3000,2024-06-16T13:59:47.202014+01:00,false,2024-06-16T13:59:47.202014+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.202014+01:00,49,2024-06-16T13:59:47.202014+01:00,,,swipeProfile_50,2024-06-16T13:59:47.202014+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.202014+01:00,false,2024-06-16T13:59:47.202014+01:00,,,,,01J0GJ3RKMZETBNNG1JPXGMKEP,2024-06-16T13:59:47.202014+01:00
01J0GTB18XMPBFHGSKE4KGYMWV,01J0GTA7C8QY0WQKVA4PWZQSX9,2024-06-16T16:23:34.04571+01:00,3000,2024-06-16T16:23:34.04571+01:00,false,2024-06-16T16:23:34.04571+01:00,,,01J0GTA7CJQN29NZV2TTV3GBZC,2024-06-16T16:23:34.04571+01:00,48,2024-06-16T16:23:34.04571+01:00,,,swipeProfile_49,2024-06-16T16:23:34.04571+01:00,01J0GTB159PJ5CR41CKFWMCC8A,2024-06-16T16:23:34.04571+01:00,false,2024-06-16T16:23:34.04571+01:00,,,,,01J0GTB18B0EFYGZPB2EQ2T42H,2024-06-16T16:23:34.04571+01:00
01J0JKFDBABQZ05KEYZZV145DP,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.314453+01:00,3000,2024-06-17T09:02:06.314453+01:00,false,2024-06-17T09:02:06.314453+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.314453+01:00,24,2024-06-17T09:02:06.314453+01:00,,,swipeProfile_25,2024-06-17T09:02:06.314453+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.314453+01:00,false,2024-06-17T09:02:06.314453+01:00,,,,,01J0JKFD9WGQ0JTDWY490981WH,2024-06-17T09:02:06.314453+01:00
01J0G9HKJBCE4HZFYE3KPB0RGB,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.595268+01:00,3000,2024-06-16T11:30:03.595268+01:00,true,2024-06-16T11:30:20.54364+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.595268+01:00,2,2024-06-16T11:30:03.595268+01:00,true,2024-06-16T11:30:10.940924+01:00,chooseCharacter,2024-06-16T11:30:03.595268+01:00,01J0G9HKHVW5NE75112FYQG3W1,2024-06-16T11:30:03.595268+01:00,true,2024-06-16T11:30:10.935675+01:00,true,2024-06-16T11:30:10.948718+01:00,,,01J0G9HKJ8BM5M4DG22HPM8RB6,2024-06-16T11:30:03.595268+01:00
01J0G9PJ0QP3R43FB6B80AJS2T,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.847917+01:00,3000,2024-06-16T11:32:45.847917+01:00,true,2024-06-16T11:34:26.479578+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.847917+01:00,33,2024-06-16T11:32:45.847917+01:00,true,2024-06-16T11:34:24.713072+01:00,swipeProfile_34,2024-06-16T11:32:45.847917+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.847917+01:00,true,2024-06-16T11:34:24.705559+01:00,true,2024-06-16T11:34:24.720525+01:00,,,01J0G9PHZQKG9Z38VGMDA9K9K9,2024-06-16T11:32:45.847917+01:00
01J0GVAW01WGR90NZC0K70WAQF,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.21798+01:00,3000,2024-06-16T16:40:57.21798+01:00,true,2024-06-16T16:42:08.632167+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.21798+01:00,10,2024-06-16T16:40:57.21798+01:00,true,2024-06-16T16:42:07.039172+01:00,swipeProfile_11,2024-06-16T16:40:57.21798+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.21798+01:00,true,2024-06-16T16:42:07.031069+01:00,true,2024-06-16T16:42:07.050232+01:00,,,01J0GVAVY67YTRS1B48ZQ3CMSJ,2024-06-16T16:40:57.21798+01:00
01J0JKRFATYHENE49M7043AQ74,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.258143+01:00,3000,2024-06-17T09:07:03.258143+01:00,true,2024-06-17T09:13:53.92853+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.258143+01:00,30,2024-06-17T09:07:03.258143+01:00,true,2024-06-17T09:12:48.407358+01:00,swipeProfile_31,2024-06-17T09:07:03.258143+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.258143+01:00,true,2024-06-17T09:12:48.40041+01:00,true,2024-06-17T09:12:48.41598+01:00,,,01J0JKRF9H58JMWDVNYPMS5YMK,2024-06-17T09:07:03.258143+01:00
01J0G9PJ0PEZSH067GVVJHV8MQ,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.846456+01:00,3000,2024-06-16T11:32:45.846456+01:00,true,2024-06-16T11:33:56.092057+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.846456+01:00,24,2024-06-16T11:32:45.846456+01:00,true,2024-06-16T11:33:54.552529+01:00,swipeProfile_25,2024-06-16T11:32:45.846456+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.846456+01:00,true,2024-06-16T11:33:54.546223+01:00,true,2024-06-16T11:33:54.558168+01:00,,,01J0G9PHZBBG3509N33AKAFGMC,2024-06-16T11:32:45.846456+01:00
01J0G9HKNRRZ6VT3RARADH61PW,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.70485+01:00,3000,2024-06-16T11:30:03.70485+01:00,true,2024-06-16T11:32:32.59068+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.70485+01:00,1,2024-06-16T11:30:03.70485+01:00,true,2024-06-16T11:32:22.212478+01:00,endSurveyDatingAppUsage,2024-06-16T11:30:03.70485+01:00,01J0G9HKHZG0K7SNT7AJY5SBZ2,2024-06-16T11:30:03.70485+01:00,true,2024-06-16T11:32:22.205802+01:00,true,2024-06-16T11:32:22.218452+01:00,,,01J0G9HKNPH8XH33AXBY93DPN4,2024-06-16T11:30:03.70485+01:00
01J0G9PJ0RJZ81NCHHQQ832PDB,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.848544+01:00,3000,2024-06-16T11:32:45.848544+01:00,true,2024-06-16T11:34:33.181202+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.848544+01:00,37,2024-06-16T11:32:45.848544+01:00,true,2024-06-16T11:34:31.69643+01:00,swipeProfile_38,2024-06-16T11:32:45.848544+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.848544+01:00,true,2024-06-16T11:34:31.689833+01:00,true,2024-06-16T11:34:31.703638+01:00,,,01J0G9PHZXYRC35A05NW2W2K2R,2024-06-16T11:32:45.848544+01:00
01J0GJ3RKZ4A0DAWB5XP7PHK75,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.199531+01:00,3000,2024-06-16T13:59:47.199531+01:00,false,2024-06-16T13:59:47.199531+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.199531+01:00,33,2024-06-16T13:59:47.199531+01:00,,,swipeProfile_34,2024-06-16T13:59:47.199531+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.199531+01:00,false,2024-06-16T13:59:47.199531+01:00,,,,,01J0GJ3RK1505G90MNTW9VPJ8J,2024-06-16T13:59:47.199531+01:00
01J0GJ3RM0T44W5TP0Q6EXC1K0,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.200783+01:00,3000,2024-06-16T13:59:47.200783+01:00,false,2024-06-16T13:59:47.200783+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.200783+01:00,41,2024-06-16T13:59:47.200783+01:00,,,swipeProfile_42,2024-06-16T13:59:47.200783+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.200783+01:00,false,2024-06-16T13:59:47.200783+01:00,,,,,01J0GJ3RKAFQCDJD0NDBDWTGAN,2024-06-16T13:59:47.200783+01:00
01J0GJ3RM0T44W5TP0QVGAAJ54,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.200935+01:00,3000,2024-06-16T13:59:47.200935+01:00,false,2024-06-16T13:59:47.200935+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.200935+01:00,42,2024-06-16T13:59:47.200935+01:00,,,swipeProfile_43,2024-06-16T13:59:47.200935+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.200935+01:00,false,2024-06-16T13:59:47.200935+01:00,,,,,01J0GJ3RKB48B779M509SP4NP4,2024-06-16T13:59:47.200935+01:00
01J0JKFDBDAY1M5DD8XEY621QD,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.317636+01:00,3000,2024-06-17T09:02:06.317636+01:00,false,2024-06-17T09:02:06.317636+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.317636+01:00,34,2024-06-17T09:02:06.317636+01:00,,,swipeProfile_35,2024-06-17T09:02:06.317636+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.317636+01:00,false,2024-06-17T09:02:06.317636+01:00,,,,,01J0JKFDA9MKCRH3P4DX7HDTJT,2024-06-17T09:02:06.317636+01:00
01J0G9HKN1PB1W4J3KB84GPNTR,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.681478+01:00,3000,2024-06-16T11:30:03.681478+01:00,true,2024-06-16T11:31:53.463485+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.681478+01:00,39,2024-06-16T11:30:03.681478+01:00,true,2024-06-16T11:31:47.583887+01:00,swipeProfile_40,2024-06-16T11:30:03.681478+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.681478+01:00,true,2024-06-16T11:31:47.577459+01:00,true,2024-06-16T11:31:47.59388+01:00,,,01J0G9HKM8T2Z0QFGJ6283TW7P,2024-06-16T11:30:03.681478+01:00
01J0G9PJ0RJZ81NCHHP32P0HX7,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.848074+01:00,3000,2024-06-16T11:32:45.848074+01:00,true,2024-06-16T11:34:28.141169+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.848074+01:00,34,2024-06-16T11:32:45.848074+01:00,true,2024-06-16T11:34:26.49289+01:00,swipeProfile_35,2024-06-16T11:32:45.848074+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.848074+01:00,true,2024-06-16T11:34:26.485958+01:00,true,2024-06-16T11:34:26.500957+01:00,,,01J0G9PHZS74531SZRCKHSEGRD,2024-06-16T11:32:45.848074+01:00
01J0GT56QRVE4RXYH2DAY6N0W9,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.032958+01:00,3000,2024-06-16T16:20:23.032958+01:00,false,2024-06-16T16:20:23.032958+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.032958+01:00,42,2024-06-16T16:20:23.032958+01:00,,,swipeProfile_43,2024-06-16T16:20:23.032958+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.032958+01:00,false,2024-06-16T16:20:23.032958+01:00,,,,,01J0GT56Q0286WQKFZYFEVV8TB,2024-06-16T16:20:23.032958+01:00
01J0GTB18J6902TEF1F3QDQCR0,01J0GTA7C8QY0WQKVA4PWZQSX9,2024-06-16T16:23:34.034855+01:00,3000,2024-06-16T16:23:34.034855+01:00,true,2024-06-16T16:31:52.025876+01:00,,,01J0GTA7CJQN29NZV2TTV3GBZC,2024-06-16T16:23:34.034855+01:00,2,2024-06-16T16:23:34.034855+01:00,true,2024-06-16T16:31:50.143414+01:00,swipeProfile_3,2024-06-16T16:23:34.034855+01:00,01J0GTB159PJ5CR41CKFWMCC8A,2024-06-16T16:23:34.034855+01:00,true,2024-06-16T16:31:50.135805+01:00,true,2024-06-16T16:31:50.151114+01:00,,,01J0GTB15ZW46QEDAJ27EGYSVX,2024-06-16T16:23:34.034855+01:00
01J0GV7JTJJAGYEYN1F27SY7BK,01J0GV7A712TQ3BG5MDAMKTA0C,2024-06-16T16:39:09.52241+01:00,3000,2024-06-16T16:39:09.52241+01:00,false,2024-06-16T16:39:09.52241+01:00,,,01J0GV7A7FZM4QB8ERJ9JXP9QY,2024-06-16T16:39:09.52241+01:00,42,2024-06-16T16:39:09.52241+01:00,,,swipeProfile_43,2024-06-16T16:39:09.52241+01:00,01J0GV7JQB7F2ANFTXQDZSCTRW,2024-06-16T16:39:09.52241+01:00,false,2024-06-16T16:39:09.52241+01:00,,,,,01J0GV7JST98QV602CWTSCNAMK,2024-06-16T16:39:09.52241+01:00
01J0JJS2NB7PF0NGW6746N4FB6,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.475378+01:00,3000,2024-06-17T08:49:54.475378+01:00,false,2024-06-17T08:49:54.475378+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.475378+01:00,23,2024-06-17T08:49:54.475378+01:00,,,swipeProfile_24,2024-06-17T08:49:54.475378+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.475378+01:00,false,2024-06-17T08:49:54.475378+01:00,,,,,01J0JJS2KN1Q8WBYN4H1MXC27X,2024-06-17T08:49:54.475378+01:00
01J0JKFDB6HP0TFXS963PXP854,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.310143+01:00,3000,2024-06-17T09:02:06.310143+01:00,false,2024-06-17T09:02:06.310143+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.310143+01:00,9,2024-06-17T09:02:06.310143+01:00,,,swipeProfile_10,2024-06-17T09:02:06.310143+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.310143+01:00,false,2024-06-17T09:02:06.310143+01:00,,,,,01J0JKFD95K8P9KV7W7BKS4PEE,2024-06-17T09:02:06.310143+01:00
01J0JKRFAY03X8K8WAPQDREADA,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.26236+01:00,3000,2024-06-17T09:07:03.26236+01:00,true,2024-06-17T09:14:26.349974+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.26236+01:00,45,2024-06-17T09:07:03.26236+01:00,true,2024-06-17T09:14:24.869981+01:00,swipeProfile_46,2024-06-17T09:07:03.26236+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.26236+01:00,true,2024-06-17T09:14:24.863671+01:00,true,2024-06-17T09:14:24.876224+01:00,,,01J0JKRFA6435X360V06ZXMPBK,2024-06-17T09:07:03.26236+01:00
01J0G9PJ0JZR1573EE2GQEHMEH,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.842647+01:00,3000,2024-06-16T11:32:45.842647+01:00,true,2024-06-16T11:33:03.94165+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.842647+01:00,0,2024-06-16T11:32:45.842647+01:00,true,2024-06-16T11:33:02.442584+01:00,swipeProfile_1,2024-06-16T11:32:45.842647+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.842647+01:00,true,2024-06-16T11:33:02.438258+01:00,true,2024-06-16T11:33:02.451491+01:00,,,01J0G9PHXHT77E0XRSY9A98THY,2024-06-16T11:32:45.842647+01:00
01J0JM7EG0TAVJQQSJ0C5NHC8P,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:15:13.920946+01:00,3000,2024-06-17T09:15:13.920946+01:00,true,2024-06-17T09:17:25.196154+01:00,,,01J0JKQTAXEMP18WDPZ76XGYJP,2024-06-17T09:15:13.920946+01:00,43,2024-06-17T09:15:13.920946+01:00,true,2024-06-17T09:17:23.889037+01:00,swipeProfile_44,2024-06-17T09:15:13.920946+01:00,01J0JM7ECV8RX8VVEY2C8MQDXV,2024-06-17T09:15:13.920946+01:00,true,2024-06-17T09:17:23.880023+01:00,true,2024-06-17T09:17:23.897547+01:00,,,01J0JM7EF8BN4X7TEG4EQYXT5V,2024-06-17T09:15:13.920946+01:00
01J0JM7EFTZ8H0E4CMSZJ0X1GD,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:15:13.914735+01:00,3000,2024-06-17T09:15:13.914735+01:00,true,2024-06-17T09:16:21.79115+01:00,,,01J0JKQTAXEMP18WDPZ76XGYJP,2024-06-17T09:15:13.914735+01:00,19,2024-06-17T09:15:13.914735+01:00,true,2024-06-17T09:16:16.678895+01:00,swipeProfile_20,2024-06-17T09:15:13.914735+01:00,01J0JM7ECV8RX8VVEY2C8MQDXV,2024-06-17T09:15:13.914735+01:00,true,2024-06-17T09:16:16.671571+01:00,true,2024-06-17T09:16:16.685452+01:00,,,01J0JM7EECZJTTM4ATBYKGHYSX,2024-06-17T09:15:13.914735+01:00
01J0GT56QNXDSA219CC4XCQFSM,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.029403+01:00,3000,2024-06-16T16:20:23.029403+01:00,false,2024-06-16T16:20:23.029403+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.029403+01:00,25,2024-06-16T16:20:23.029403+01:00,,,swipeProfile_26,2024-06-16T16:20:23.029403+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.029403+01:00,false,2024-06-16T16:20:23.029403+01:00,,,,,01J0GT56PAT6W327X26NK358SJ,2024-06-16T16:20:23.029403+01:00
01J0GT56QS5EEKH1ZPZ7X4S8GA,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.033606+01:00,3000,2024-06-16T16:20:23.033606+01:00,false,2024-06-16T16:20:23.033606+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.033606+01:00,45,2024-06-16T16:20:23.033606+01:00,,,swipeProfile_46,2024-06-16T16:20:23.033606+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.033606+01:00,false,2024-06-16T16:20:23.033606+01:00,,,,,01J0GT56Q3NVA8S5A36BMJGM72,2024-06-16T16:20:23.033606+01:00
01J0GV7JTKPPSW0S2E3SWP2PGV,01J0GV7A712TQ3BG5MDAMKTA0C,2024-06-16T16:39:09.523329+01:00,3000,2024-06-16T16:39:09.523329+01:00,false,2024-06-16T16:39:09.523329+01:00,,,01J0GV7A7FZM4QB8ERJ9JXP9QY,2024-06-16T16:39:09.523329+01:00,46,2024-06-16T16:39:09.523329+01:00,,,swipeProfile_47,2024-06-16T16:39:09.523329+01:00,01J0GV7JQB7F2ANFTXQDZSCTRW,2024-06-16T16:39:09.523329+01:00,false,2024-06-16T16:39:09.523329+01:00,,,,,01J0GV7JSZ1NBB1843RK78ZC3K,2024-06-16T16:39:09.523329+01:00
01J0GVAW02AVVQ4YA2SRV4QJN5,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.218285+01:00,3000,2024-06-16T16:40:57.218285+01:00,true,2024-06-16T16:42:10.368423+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.218285+01:00,11,2024-06-16T16:40:57.218285+01:00,true,2024-06-16T16:42:08.645515+01:00,swipeProfile_12,2024-06-16T16:40:57.218285+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.218285+01:00,true,2024-06-16T16:42:08.637958+01:00,true,2024-06-16T16:42:08.652799+01:00,,,01J0GVAVY7ZREATT6CF6WX4GB6,2024-06-16T16:40:57.218285+01:00
01J0JM7EFYWPWF2Y9V4R51XB65,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:15:13.918383+01:00,3000,2024-06-17T09:15:13.918383+01:00,true,2024-06-17T09:16:59.357303+01:00,,,01J0JKQTAXEMP18WDPZ76XGYJP,2024-06-17T09:15:13.918383+01:00,33,2024-06-17T09:15:13.918383+01:00,true,2024-06-17T09:16:57.617344+01:00,swipeProfile_34,2024-06-17T09:15:13.918383+01:00,01J0JM7ECV8RX8VVEY2C8MQDXV,2024-06-17T09:15:13.918383+01:00,true,2024-06-17T09:16:57.607826+01:00,true,2024-06-17T09:16:57.624143+01:00,,,01J0JM7EEXYG7VJ1BV74TJEYJX,2024-06-17T09:15:13.918383+01:00
01J0G9PJ0S608XH2W1TRNQETDH,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.849187+01:00,3000,2024-06-16T11:32:45.849187+01:00,true,2024-06-16T11:34:40.404118+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.849187+01:00,40,2024-06-16T11:32:45.849187+01:00,true,2024-06-16T11:34:39.092421+01:00,swipeProfile_41,2024-06-16T11:32:45.849187+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.849187+01:00,true,2024-06-16T11:34:39.079741+01:00,true,2024-06-16T11:34:39.102537+01:00,,,01J0G9PJ00EYMG6W85YB5QZQJY,2024-06-16T11:32:45.849187+01:00
01J0G9HKN27S94M3SJGGQ0GJVF,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.682552+01:00,3000,2024-06-16T11:30:03.682552+01:00,true,2024-06-16T11:32:07.922519+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.682552+01:00,48,2024-06-16T11:30:03.682552+01:00,true,2024-06-16T11:32:06.268769+01:00,swipeProfile_49,2024-06-16T11:30:03.682552+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.682552+01:00,true,2024-06-16T11:32:06.262269+01:00,true,2024-06-16T11:32:06.275012+01:00,,,01J0G9HKMKJRPG4B8RWN2Q7DBE,2024-06-16T11:30:03.682552+01:00
01J0GJ3RKZ4A0DAWB5Y7HQDD5H,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.199677+01:00,3000,2024-06-16T13:59:47.199677+01:00,false,2024-06-16T13:59:47.199677+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.199677+01:00,34,2024-06-16T13:59:47.199677+01:00,,,swipeProfile_35,2024-06-16T13:59:47.199677+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.199677+01:00,false,2024-06-16T13:59:47.199677+01:00,,,,,01J0GJ3RK2MV3W3H6X8G8GH4ZK,2024-06-16T13:59:47.199677+01:00
01J0GVAW032DRN2KE8WF16E7CY,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.219705+01:00,3000,2024-06-16T16:40:57.219705+01:00,true,2024-06-16T16:42:18.787881+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.219705+01:00,16,2024-06-16T16:40:57.219705+01:00,true,2024-06-16T16:42:17.159534+01:00,swipeProfile_17,2024-06-16T16:40:57.219705+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.219705+01:00,true,2024-06-16T16:42:17.130367+01:00,true,2024-06-16T16:42:17.167088+01:00,,,01J0GVAVYE5QF4198SCJ4YXH9D,2024-06-16T16:40:57.219705+01:00
01J0JKFDB8255JSM1E65BZTMX2,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.312698+01:00,3000,2024-06-17T09:02:06.312698+01:00,false,2024-06-17T09:02:06.312698+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.312698+01:00,18,2024-06-17T09:02:06.312698+01:00,,,swipeProfile_19,2024-06-17T09:02:06.312698+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.312698+01:00,false,2024-06-17T09:02:06.312698+01:00,,,,,01J0JKFD9K4D2SE93YE8ANNGGH,2024-06-17T09:02:06.312698+01:00
01J0JKRFAY03X8K8WAR30034VJ,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.262927+01:00,3000,2024-06-17T09:07:03.262927+01:00,true,2024-06-17T09:14:29.558058+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.262927+01:00,47,2024-06-17T09:07:03.262927+01:00,true,2024-06-17T09:14:27.877939+01:00,swipeProfile_48,2024-06-17T09:07:03.262927+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.262927+01:00,true,2024-06-17T09:14:27.870484+01:00,true,2024-06-17T09:14:27.885035+01:00,,,01J0JKRFA8RPX7K2DQV6Z7R9K5,2024-06-17T09:07:03.262927+01:00
01J0G9HKN0XJCNXZJQEADZBARV,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.680482+01:00,3000,2024-06-16T11:30:03.680482+01:00,true,2024-06-16T11:31:36.740737+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.680482+01:00,31,2024-06-16T11:30:03.680482+01:00,true,2024-06-16T11:31:30.345697+01:00,swipeProfile_32,2024-06-16T11:30:03.680482+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.680482+01:00,true,2024-06-16T11:31:30.338527+01:00,true,2024-06-16T11:31:30.352882+01:00,,,01J0G9HKKYC7JJ055KYM19J37Z,2024-06-16T11:30:03.680482+01:00
